Title,Excerpt,FullText,Tags,URL
[PENIPUAN] Loker Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah (LKPP),Informasi resmi mengenai lowongan kerja di LKPP hanya bisa diakses dari laman www.rekrutmen.lkpp.go.id.,"Informasi resmi mengenai lowongan kerja di LKPP hanya bisa diakses dari laman www.rekrutmen.lkpp.go.id.
Unggahan berisi informasi “lowongan kerja (loker) di LKPP” adalah konten palsu (fabricated content).


Akun TikTok “loker_terbaik_bumn” pada Jumat (15/11/2024) mengunggah foto [arsip] berisi informasi mengenai lowongan kerja (loker) di Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah (LKPP).
Berikut informasi lengkapnya:

“Lowongan Kerja Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah (LKPP)Posisi Jabatan :1. Kegiatan Pembinaan Wilayah UKPBJ2. Pengelola Sistem Informasi3. Pengadaan Jasa Lainnya Pengelola Dokumen Monitoring Dan Evaluasi Jabatan Fungsional Pengelola Pengadaan Barang/Jasa (JF PPBJ) di Direktorat Pengembangan Profesi dan Kelembagaan Tahun Anggaran 20244. Pengadaan Jasa Lainnya Programmer di Direktorat Perencanaan Transformasi, Pemantauan dan Evaluasi Pengadaan Tahun Anggaran 20245. Pengadaan Jasa Lainnya Pengembangan Organisasi RB I Tahun Anggaran 20246. Pengadaan Jasa Lainnya Pengembangan Organisasi RB II Tahun Anggaran 2024”




Dalam takarir, pengunggah mengajak warganet untuk mengunjungi tautan pendaftaran loker.
Per Kamis (21/11/2024), unggahan tersebut telah disukai 230-an akun dan dibagikan ulang 230 kali.
Pemeriksaan Fakta
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama mengakses tautan dalam unggahan. Diketahui, tautan mengarah ke laman berisi kumpulan info loker. Setelah mengklik salah satu loker, pengunjung diminta mengisi nama dan nomor telepon untuk mendapatkan OTP melalui SMS.  
TurnBackHoax kemudian memasukkan kata kunci “Lowongan kerja resmi di LKPP” ke mesin pencari Google. Pencarian teratas mengarah ke laman www.rekrutmen.lkpp.go.id yang tidak memuat loker sebagaimana unggahan akun TikTok “loker_terbaik_bumn”. 
Kesimpulan
Unggahan berisi informasi “lowongan kerja (loker) di LKPP” adalah konten palsu (fabricated content). Informasi resmi mengenai lowongan kerja di LKPP hanya bisa diakses dari laman www.rekrutmen.lkpp.go.id.
(Ditulis oleh Vinanda Febriani)
 1 2",No Tags,https://turnbackhoax.id/2024/11/21/penipuan-loker-lembaga-kebijakan-pengadaan-barang-jasa-pemerintah-lkpp/
[SALAH] Ahmad Luthfi Bilang Mau Kembali ke Kampung jika Kalah Pilkada Jateng,"Konten yang beredar merupakan hasil suntingan dari berita berjudul “Tampil Gemilang di Debat Perdana, Luthfi-Gus Yasin Buktikan Siap Pimpin Jawa Tengah”.","Konten yang beredar merupakan hasil suntingan dari berita berjudul “Tampil Gemilang di Debat Perdana, Luthfi-Gus Yasin Buktikan Siap Pimpin Jawa Tengah”.
Unggahan dengan klaim “Ahmad Luthfi bilang mau kembali ke kampung jika kalah Pilkada Jateng” merupakan konten yang dimanipulasi (manipulated content).


Akun TikTok “singaopa11” pada Selasa, (12/11/2024) mengunggah foto [arsip] berupa tangkapan layar berita berjudul:
“Kalau Kalah, Saya Akan Kembali ke Kampung Saya di Jawa Timur, Ucap Ahmad Luthfi”
Per Kamis (21/11/2024), unggahan tersebut telah menuai lebih dari 25 ribu tanda suka, hampir 4.500 komentar, dan dibagikan ulang sekitar 180-an kali.



Pemeriksaan Fakta
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama memastikan kebenaran klaim dengan memasukkan kata kunci “Ahmad Luthfi Kembali ke Jawa Timur” ke mesin pencarian Google. Hasilnya, tidak ditemukan satu pun pemberitaan media mengenai hal itu.
TurnBackHoax kemudian menelusuri foto tangkapan layar tersebut menggunakan Google Lens. Diketahui, konteks foto asli berasal dari pemberitaan awall.id berjudul “Tampil Gemilang di Debat Perdana, Luthfi-Gus Yasin Buktikan Siap Pimpin Jawa Tengah. Foto dalam berita yang tayang Jumat (1/11/2024) itu telah disunting oleh pembuat konten unggahan akun TikTok “singaopa11”.
Unggahan dengan klaim “Ahmad Luthfi bilang mau kembali ke kampung jika kalah Pilkada Jateng” merupakan konten yang dimanipulasi (manipulated content).
(Ditulis oleh Vinanda Febriani)
 1 2",No Tags,https://turnbackhoax.id/2024/11/21/salah-ahmad-luthfi-bilang-mau-kembali-ke-kampung-jika-kalah-pilkada-jateng/
[PENIPUAN] Bank Indonesia Dukung Lomba Menggambar dan Melukis Online,Bank Indonesia telah membantah adanya keterlibatan dalam mendukung lomba tersebut.,"Bank Indonesia telah membantah adanya keterlibatan dalam mendukung lomba tersebut.
Unggahan berisi informasi “Lomba Menggambar dan Melukis Online” yang menyematkan logo Bank Indonesia itu merupakan merupakan konten palsu (fabricated content) untuk modus penipuan.


Perusahaan bernama “Dana Cipta Investasi” mengadakan “Lomba Menggambar dan Melukis Online” untuk anak hingga dewasa, hadiah yang ditawarkan mencapai Rp50 juta. Kegiatan itu diumumkan lewat akun Instagram “Dana Cipta Investasi” dalam foto sorotan cerita [arsip] pada Kamis (14/11/2024).
Berikut narasi lengkap dalam foto tersebut:

“Lomba Menggambar / Melukis (Online). Kategori: * Anak (usia 6-12 tahun); * Remaja (usia 13-17 tahun); * Dewasa (usia 18-75 tahun). 🎁 Hadiah: (masing-masing kategori akan mendapatkan) * Juara 1 : Rp50.000.000,- + e-sertifikat * Juara 2 : Rp30.000.000,- + e-sertifikat * Juara 3 : Rp20.000.000,- + e-sertifikat * 10 besar: @Rp1.000.000,-+e-sertifikat 🖼️ Semua peserta akan mendapatkan e-sertifikat. 💸 Biaya Pendaftaran: Rp50.000,-. Kuota Terbatas. Pendaftaran Klik Link di Bawah Ini atau Klik Link di Bio. Supported By: *logo Bank Indonesia*”



Dalam unggahan itu tersemat logo Bank Indonesia (BI) yang diklaim sebagai salah satu pihak yang mendukung lomba tersebut.
Pemeriksaan Fakta
Disadur dari artikel Cek Fakta Liputan6.com
Cek Fakta Liputan6.com menelusuri dengan mengunjungi akun resmi Bank Indonesia di Instagram “bank_indonesia” yang sudah bercentang biru atau terverifikasi. Terdapat bantahan yang diunggah pada Minggu (17/11/2024).
“Hati-hati, ya, Sobat! Bank Indonesia tidak pernah meminta biaya pendaftaran pada masyarakat untuk kegiatan apa pun. Jadi, bisa dipastikan, perlombaan yang dicantumkan pada visual adalah hoaks!” tulis BI.
Dalam unggahan pengumuman lomba itu terdapat tautan yang mengarahkan pengguna mengisi data pribadi dan menyetorkan sejumlah uang, ada pula permintaan untuk mengisi formulir pinjaman tunai cepat.
Kesimpulan
Unggahan berisi informasi “Lomba Menggambar dan Melukis Online” yang menyematkan logo Bank Indonesia itu merupakan merupakan konten palsu (fabricated content) untuk modus penipuan.
(Ditulis oleh Moch. Marcellodiansyah)
 1 2",No Tags,https://turnbackhoax.id/2024/11/21/penipuan-bank-indonesia-dukung-lomba-menggambar-dan-melukis-online/
[PENIPUAN] Menkomdigi Meutya Hafid Mau Bagi-Bagi Rp20 Juta dari Gajian Menteri,"Audio dalam unggahan merupakan hasil rekayasa kecerdasan buatan (artificial intelligence/AI), probabilitasnya mencapai 96,6%.","Audio dalam unggahan merupakan hasil rekayasa kecerdasan buatan (artificial intelligence/AI), probabilitasnya mencapai 96,6%.
Video dengan narasi “Meutya Hafid bagi-bagi Rp20 juta dari gaji pertama sebagai menteri” merupakan konten tiruan (impostor content).


Akun TikTok “Meutya Hafid” pada Selasa (22/10/2024) mengunggah video [arsip] yang memperlihatkan sosok Menteri Komunikasi dan Digital (Menkomdigi) membacakan narasi:

“Assalamualaikum semua Saya Mutia Hafid mengucapkan rasa syukur atas kepercayaan yang diberikan bapak Prabowo Subianto kepada Saya mengisi jabatan menteri di kabinet Indonesia Maju melalui akun tiktok. Yang pertama saya mau berbagi Rp20.000.000 dari gaji pertama akan saya bagikan untuk anda khusus yang sudah follow, tekan love, dan bagikan postingan doakan Saya agar bisa menjalankan tugas sebagai menteri dan terus berbagi 20 juta dimanapun Anda berada.”



Per Rabu (20/11/2024), konten tersebut sudah ditonton lebih dari 12 ribu kali dan disukai 120-an akun.
Pemeriksaan Fakta
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama menelusuri kebenaran klaim dengan mengecek audio unggahan menggunakan Hive Moderation. Hasilnya, diketahui audio itu merupakan hasil rekayasa kecerdasan buatan (artificial intelligence/AI), probabilitasnya mencapai 96,6%.
Meutya Hafid tidak memiliki akun tiktok, dan tidak ada unggahan serupa di Instagram pribadi resmi Meutya Hafid “Meutya_hafid”.
Kesimpulan
Video dengan narasi “Meutya Hafid bagi-bagi Rp20 juta dari gaji pertama sebagai menteri” merupakan konten tiruan (impostor content).
(Ditulis oleh Vania Astagina)
 1 2",No Tags,https://turnbackhoax.id/2024/11/20/penipuan-menkomdigi-meutya-hafid-mau-bagi-bagi-rp20-dari-gajian-menteri/
[SALAH] Video Suasana Ruang Ganti Timnas Arab Saudi Usai Kalah dari Indonesia,Konten merupakan potongan dokumentasi momen pelatih Timnas Arab Saudi memberikan pidato saat melawan Argentina di Piala Dunia 2022,"Konten merupakan potongan dokumentasi momen pelatih Timnas Arab Saudi memberikan pidato saat melawan Argentina di Piala Dunia 2022
Video berisi narasi “suasana ruang ganti Timnas Arab Saudi setelah kalah dari Indonesia” adalah konten yang menyesatkan (misleading content).


Beredar video [arsip] yang diunggah akun Instagram “footballstory81” pada Rabu (20/11/2024) disertai narasi: 

“Suasana ruang ganti timnas Arab Saudi setelah kalah dari King Indo”


Video ini sudah ditonton lebih dari dua juta kali, disukai 58 ribu akun lainnya, dan dihujani 2.000-an komentar.
Pemeriksaan Fakta
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama menelusuri kebenaran klaim dengan melakukan pencarian gambar di Google Images menggunakan potongan video. Hasilnya, ditemukan video dengan durasi lebih panjang, diunggah di akun X Tim Nasional Arab Saudi pada November 2022.
Pencarian juga menemukan potongan video diunggah di kanal YouTube Oh My Goal – The Best of Football pada November 2022 dengan judul “Hervé Renard’s PASSIONATE Speech At Half-Time Changed The Course Of Saudi Arabia vs. Argentina”
Berdasarkan hasil pencarian dengan kata kunci “Hervé Renard half-time speech that changed the course for Saudi Arabia against  Argentina”, ditemukan artikel “How Herve Renard’s half-time team talk inspired Saudi Arabia’s comeback over Argentina” yang diterbitkan oleh nytimes.com pada November 2022.
Konteks aslinya, Hervé Renard, pelatih tim nasional Arab Saudi, memberikan pidato kepada timnya saat melawan Argentina di Piala Dunia 2022, kalimatnya seperti “Apa yang kita lakukan di sini?” dan “Menekan bukan berarti kamu harus maju terlalu tinggi”.
Kesimpulan
Video berisi narasi “suasana ruang ganti Timnas Arab Saudi setelah kalah dari Indonesia” merupakan konten yang menyesatkan (misleading content).
 1 2",No Tags,https://turnbackhoax.id/2024/11/20/salah-video-suasana-ruang-ganti-timnas-arab-saudi-usai-kalah-dari-indonesia/
[PENIPUAN] Cagub Jatim Khofifah Bagi-Bagi Uang Puluhan Juta,"Hasil deteksi Hive Moderation menunjukkan audio dalam video yang beredar merupakan hasil rekayasa AI, probabilitasnya 99,8 persen.","Hasil deteksi Hive Moderation menunjukkan audio dalam video yang beredar merupakan hasil rekayasa AI, probabilitasnya 99,8 persen.
Video Khofifah berbagi uang Rp10 juta merupakan konten tiruan (impostor content).


Beredar video [arsip] dari akun TikTok “khofifah_indar.official” yang memperlihatkan Khofifah Indar Parawansa (Calon Gubernur Jawa Timur) mengatakan ingin membagi bantuan Rp10 juta khusus bagi yang benar-benar membutuhkan.
Berikut narasi yang diucapkan Khofifah dalam video:

“Assalamualaikum warahmatullahi wabarakatuh salam sejahtera untuk kita semua semoga kita semua selalu dalam lindungan yang maha kuasa. Saya Khofifah Indar Parawansa di akun TikTok ini spesial Jumat berkah saya akan berbagi bantuan 10 juta. Bantuan ini hanya untuk yang benar-benar membutuhkan ya, silahkan bagikan postingan ini, lalu tekan tanda hati dan tanda panah. Semoga bantuan ini bisa bermanfaat ya.”



Unggahan per Minggu (17/11/2024) telah ditayangkan 10 ribu kali, dibagikan hampir 500 kali, dan disukai sekitar 430-an pengguna TikTok.
Pemeriksaan Fakta
Disadur dari artikel Periksa Fakta Tirto.id.
Tim Riset Tirto pertama-tama mengunjungi Instagram Khofifah, @khofifah.ip, dan akun TikTok @khofifah.official. Hasilnya, tidak ditemukan unggahan resmi yang memberikan informasi serupa.
Penelusuran berlanjut dengan mengunggah potongan audio konten tersebut ke alat pendeteksi AI dari Hive Moderation. Diketahui, audio dalam video yang beredar merupakan hasil rekayasa AI dengan probabilitas sebesar 99,8 persen.
Tirto kemudian menelusuri foto Khofifah yang digunakan dalam video lewat Google Image dan Yandex. Gambar itu rupanya pernah dimuat dalam siaran YouTube Tribunnews dan Tribun Jatim. Namun, keduanya tak membahas perihal Khofifah berbagi Rp10 juta.
Kesimpulan
Video Khofifah berbagi uang Rp10 juta merupakan konten tiruan (impostor content).
(Ditulis oleh Moch. Marcellodiansyah)
 1 2",No Tags,https://turnbackhoax.id/2024/11/20/penipuan-cagub-jatim-khofifah-bagi-bagi-uang-puluhan-juta/
[PENIPUAN] Mamah Dedeh Mau Kasih Bantuan Rp35 Juta,Audio dalam konten yang beredar adalah hasil rekayasa AI dengan probabilitas 98 persen.,"Audio dalam konten yang beredar adalah hasil rekayasa AI dengan probabilitas 98 persen.
Video Mamah Dedeh ingin membagikan Rp35 juta merupakan konten palsu (fabricated content).


Akun Instagram “bisnisonline2298” pada Selasa (29/11/2024) membagikan video [arsip] yang menunjukkan Dedeh Rosidah (Mamah Dedeh) ingin memberi Rp35 juta bagi warganet. 
Berikut narasi yang diucapkan Mamah Dedeh dalam video:

“Assalamualaikum, halo saya Dede Rosida atau sering dipanggil mamah dedeh, saya sudah Haji 33 kali perkenalkan ini adalah akun tiktok pertama saya untuk kamu jika menemukan postingan ini selamat karena saya akan membagikan bantuan 35 juta bagi yang ketahuan, follow dan share VT ini. Ini bukan kebetulan mungkin sudah rezeki kamu.”



Per Selasa (19/11/2024) unggahan disukai lebih dari 560 akun, diputar hampir 800 kali, dan dihujani 2.200-an komentar yang sebagian besar mempercayai video itu sebagai informasi asli dari Mamah Dedeh.
Pemeriksaan Fakta
Tim Pemeriksa Mafindo (TurnBackHoax) menelusuri tangkapan gambar dari video itu dengan Google Lens. Hasilnya, ditemukan foto Mamah Dedeh dengan latar dan pakaian serupa dalam artikel tabloidbintang.com “Kritik Mamah Dedeh di Depan Yusril Ihza Mahendra: Rakyat Bosan Banyak Janji” yang tayang April 2016.
Penelusuran berlanjut dengan menganalisa audio dalam video dengan alat pendeteksi AI dari ElevenLabs.io. Diketahui, audio dalam video tersebut merupakan hasil rekayasa AI dengan probabilitas 98 persen.
Kesimpulan
Video Mamah Dedeh ingin membagikan Rp35 juta merupakan konten palsu (fabricated content).
(Ditulis oleh Moch. Marcellodiansyah)
 1 2",No Tags,https://turnbackhoax.id/2024/11/20/penipuan-mamah-dedeh-mau-kasih-bantuan-rp35-juta/
"[SALAH] Menko Pangan Zulkifli Hasan Ditangkap, Buntut Kasus Impor Gula",Tidak ada pemberitaan dari media kredibel yang membenarkan klaim tersebut.,"Tidak ada pemberitaan dari media kredibel yang membenarkan klaim tersebut.
Unggahan berisi narasi “Zulkifli Hasan ditangkap, buntut kasus impor gula” merupakan konten yang menyesatkan (misleading content).


Akun TikTok “putripolitik1954” pada Jumat (15/11/2024) mengunggah foto [arsip] berisi informasi mengenai penangkapan Menteri Koordinator (Menko) Bidang Pangan Zulkifli Hasan (Zulhas).
Berikut narasi lengkapnya:
“Akhirnya ketua umum Partai Amanat Nasional ditangkap kasus impor gula. Nah gitu dong. Akhirnya Komisi Kejaksaan perintahkan Mendag yang jabat dari 2015-2023 diperiksa”



Per Rabu (20/11/2024) unggahan tersebut telah menuai lebih dari 15 ribu tanda suka, 2,8 ribu komentar, dan dibagikan ulang hampir 900 kali.
Pemeriksaan Fakta
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama mengecek keaslian foto sampul (thumbnail) unggahan lewat Google Lens. Penelusuran mengarah ke video di kanal YouTube Hodari Podcast Rakyat berjudul “Nah gitu dong…!! Akhirnya Komisi Kejaksaan perintahkan Mendag yang jabat dari 2015-2023 diperiksa”.
Video yang tayang pada Rabu (13/11/2024) itu sama sekali tak membenarkan klaim tentang penangkapan Zulhas.
TurnBackHoax kemudian memasukkan kata kunci “Zulkifli Hasan ditangkap buntut dari kasus impor gula” ke mesin pencari Google. Tidak ada media yang memberitakan klaim tersebut.
Lewat penelusuran dengan kata kunci “Mendag diperiksa terkait impor gula”, ditemukan berita cnnindonesia.com (tayang 16 November 2024) mengenai desakan Komisi III DPR RI terhadap Kejaksaan Agung (Kejagung) untuk memeriksa menteri perdagangan lain setelah periode kepemimpinan Tom Lembong. Namun, tidak ada narasi tentang penangkapan Zulhas.
Kesimpulan
Unggahan berisi narasi “Zulkifli Hasan ditangkap, buntut kasus impor gula” merupakan konten yang menyesatkan (misleading content).
(Ditulis oleh Vinanda Febriani)
 1 2",No Tags,https://turnbackhoax.id/2024/11/20/salah-menko-pangan-zulkifli-hasan-ditangkap-buntut-kasus-impor-gula/
[SALAH] Kebijakan Baru: Petugas Samsat Datangi Rumah Penunggak Pajak,"Penagihan pajak kendaraan bermotor ke rumah itu tidak berlaku serentak di seluruh Indonesia, tergantung masing-masing pemerintah daerah.","Penagihan pajak kendaraan bermotor ke rumah itu tidak berlaku serentak di seluruh Indonesia, tergantung masing-masing pemerintah daerah.
Unggahan dengan narasi “samsat akan datangi rumah penunggak pajak kendaraan bermotor” merupakan konten yang menyesatkan (misleading content). Tidak semua daerah menerapkan kebijakan tersebut.


Akun Facebook ‘Guru mengemudi’ pada Sabtu (9/11/2024) membagikan foto [arsip] disertai narasi:

“Kebijakan Baru! Samsat Ini Akan Datangi Rumah Penunggak Pajak Kendaraan Bermotor” 



Hingga Selasa (19/11/2024) unggahan disukai sekitar 290 akun dan dihujani 300-an komentar.
Pemeriksaan Fakta
Dilansir dari pemberitaan Kompas.com yang tayang Agustus 2024, tata cara pemungutan pajak kendaraan bermotor (PKB) sepenuhnya merupakan kewenangan masing-masing daerah, termasuk soal penagihan langsung ke rumah wajib pajak. Kebijakan itu termaktub dalam UU No. 1 Tahun 2022 tentang Hubungan Keuangan antara Pemerintah Pusat dan Daerah.
Beberapa daerah yang telah menerapkan penagihan PKB di rumah antara lain:

Jawa Tengah, 
Sulawesi Selatan, 
Kabupaten Ogan Komering Ulu (OKU) di Sumatra Selatan.

Kesimpulan
Unggahan dengan narasi “samsat akan datangi rumah penunggak pajak kendaraan bermotor” merupakan konten yang menyesatkan (misleading content). Tidak semua daerah menerapkan kebijakan tersebut.
(Ditulis oleh Raymondha Elsha)
 1 2",No Tags,https://turnbackhoax.id/2024/11/20/salah-kebijakan-baru-petugas-samsat-datangi-rumah-penunggak-pajak/
"[PENIPUAN] Lowongan Kerja Berbagai Posisi di Kantor Whoosh, Tawarkan Gaji Puluhan Juta",Informasi mengenai loker dan besaran gaji yang dicantumkan dalam unggahan tersebut tidak sesuai dengan yang ada di laman resmi kcic.co.id.,"Informasi mengenai loker dan besaran gaji yang dicantumkan dalam unggahan tersebut tidak sesuai dengan yang ada di laman resmi kcic.co.id.
Unggahan TikTok berisi informasi “lowongan kerja berbagai posisi di kantor Whoosh, tawarkan gaji puluhan juta” merupakan konten yang menyesatkan (misleading content).


Akun TikTok “infolokerglobal” pada Selasa (29/10/2024) mengunggah foto [arsip] selebaran berisi informasi mengenai lowongan kerja (loker) di kantor Whoosh.
Konten disertai narasi:

“Lowongan Kerja di Kantor WHOOSH Gaji sekitar Rp.6.000.000 hingga Rp.20.000.000 per bulan
Tersedia berbagai posisi”

Dalam takarir, pengunggah mengajak warganet untuk mengunjungi tautan pendaftaran loker.



Per Rabu (20/11/2024) unggahan disukai lebih dari 3.000 ribu akun, dibagikan ulang hampir 1.000 kali, dan dikomentari puluhan warganet.
Pemeriksaan Fakta
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama mengakses tautan dalam unggahan. Diketahui, tautan mengarah ke laman berisi informasi lowongan “Mandarin Interpreter” di Kereta Cepat Indonesia China (KCIC) yang merupakan operator Whoosh.
TurnBackHoax kemudian menelusuri kcic.co.id/karir, kanal informasi resmi KCIC. Hasilnya, di laman itu tersedia keterangan mengenai loker “Mandarin Interpreter tanpa disertai informasi soal gaji.
Kesimpulan
Unggahan TikTok berisi informasi “lowongan kerja berbagai posisi di kantor Whoosh, tawarkan gaji puluhan juta” merupakan konten yang menyesatkan (misleading content).
(Ditulis oleh Vinanda Febriani)
 1 2",No Tags,https://turnbackhoax.id/2024/11/20/penipuan-lowongan-kerja-berbagai-posisi-di-kantor-whoosh-tawarkan-gaji-puluhan-juta/
[SALAH] Tidak Ada Penolakan Program Cetak Sawah 1 Juta Ha di Papua Selatan,"Faktanya, proyek lumbung pangan tersebut mendapat penolakan dari berbagai masyarakat Papua dan aktivis.","Faktanya, proyek lumbung pangan tersebut mendapat penolakan dari berbagai masyarakat Papua dan aktivis. 
Unggahan berisi klaim “penolakan program percetakan sawah 1 juta hektare di Papua Selatan adalah kabar bohong” merupakan konten yang menyesatkan (misleading content).


Akun TikTok “Kabar dari Timur” pada Selasa (12/11/2024) mengunggah video [arsip] berupa infografis disertai narasi:

“Hoaks! Klaim penolakan program percetakan sawah 1 juta hektar di Papua Selatan adalah kabar bohong”



Per Selasa (19/11/2024), unggahan telah dilihat lebih dari 700 kali dan dikomentari 100 warganet, mayoritas optimistis pemerintahan baru akan memperkuat berbagai sektor.
Pemeriksaan Fakta
Tim Pemeriksa Fakta TurnBackHoax memasukkan kata kunci “Isu penolakan lumbung pangan di Papua” ke mesin pencari Google. Penelusuran mengarah ke sejumlah pemberitaan yang membahas hal tersebut.
Majalah Tempo edisi 22 September 2024 menyebut Prabowo telah merencanakan lumbung pangan ini telah direncanakan oleh Prabowo sejak lama dengan melibatkan Kementerian Pertahanan, Kementerian Pertanian, PT Sucofindo, serta Jhonlin Group.
Kedatangan Sucofindo ke Merauke (Papua Selatan) sempat menuai penolakan dari masyarakat adat di Kampung Bibikem, Distrik Ilwayab, dan Kampung Es Wambi, lantaran tanah ulayat yang akan dijadikan sawah.
Dilansir dari pemberitaan voaindonesia.com yang tayang September 2024, pihak lain yang menyuarakan penolakan adalah:

Yayasan Pusaka Bentala Rakyat (PUSAKA). Proyek dirasa menyebabkan deforestasi besar besaran, melanggar hak hidup masyarakat adat, dan merusak lingkungan hidup di wilayah hutan adat. 
Lembaga Bantuan Hukum (LBH) Papua. Alasannya, wilayah operasional 10 perusahaan pengemban program strategis nasional (PSN) di Merauke masuk dalam wilayah taman nasional, suaka marga satwa, dan cagar alam.

Kesimpulan
Unggahan berisi klaim “penolakan program percetakan sawah 1 juta hektare di Papua Selatan adalah kabar bohong” merupakan konten yang menyesatkan (misleading content).
(Ditulis oleh Vania Astagina)
 1 2",No Tags,https://turnbackhoax.id/2024/11/19/salah-tidak-ada-penolakan-program-cetak-sawah-1-juta-ha-di-papua-selatan/
[SALAH] Budi Arie Seret Jokowi di Kasus Judi Online,Tidak ada sumber kredibel yang membenarkan Budi Arie menyeret Jokowi di kasus judi online.,"Tidak ada sumber kredibel yang membenarkan Budi Arie menyeret Jokowi di kasus judi online.
Video berisi narasi “Budi Arie seret Jokowi di kasus judi online” merupakan konten yang menyesatkan (misleading content)


Beredar video [arsip] dari kanal YouTube “KAJIAN ASWAJA” yang menyebut Budi Arie menyeret Jokowi di kasus judi online.
Berikut narasi lengkapnya:

GEGER! MULYONO GAK BISA TIDUR, MENKOMINFO SERET JKW DIKASUS BEKINGI JUDOL
MULYONO GAK BISA TIDUR MALAM INI
BUDI ARI SERET JKW DI KASUS (BEKING JUDOL)

Sejak diunggah Rabu (6/11/2024), video tersebut telah ditonton lebih dari 34 ribu kali per Selasa (19/11/2024).
Pemeriksaan Fakta
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama menelusuri kebenaran klaim dengan memasukkan kata kunci “Budi Arie seret Jokowi di kasus judi online” ke mesin pencarian Google. Hasilnya, tidak ditemukan informasi terkait hal itu.
TurnBackHoax kemudian menelusuri sampul foto video itu lewat Google Lens dan tidak menemukan gambar serupa. Potret dalam sampul video merupakan hasil suntingan atau manipulasi dari penggabungan sejumlah gambar.
Dari pengamatan TurnBackHoax, video berdurasi 15 menit 15 detik itu hanya menayangkan ulang video dari kanal YouTube Refly Harun “SALING BONGKAR! VIRAL KASUS JUDOL DI KOMDIGI! MENKOMDIGI BLAK-BLAKAN: JUDOL DI PARPOL BANYAK JUGA!” yang tayang Rabu (6/11/2024).
Kesimpulan
Video berisi narasi “Budi Arie seret Jokowi di kasus judi online” merupakan konten yang menyesatkan (misleading content).
(Ditulis oleh Pekik Jalu Utomo)
 1 2",No Tags,https://turnbackhoax.id/2024/11/19/salah-budi-arie-seret-jokowi-di-kasus-judi-online/
[PENIPUAN] Ada Bantuan Pra-Lansia untuk Peserta BPJS di atas 60 Tahun,Kepala Humas BPJS Kesehatan Rizzky Anugerah mengatakan informasi bantuan pra-lansia tersebut adalah hoaks.,"Kepala Humas BPJS Kesehatan Rizzky Anugerah mengatakan informasi bantuan pra-lansia tersebut adalah hoaks.
Unggahan berisi pemberitahuan “ada bantuan pra-lansia bagi peserta BPJS yang berusia di atas 60 tahun” merupakan konten palsu (fabricated contect) dan modus penipuan.


Akun Facebook “Denny Herawati” pada Rabu (18/11/2024) membagikan foto [arsip] berisi pemberitahuan adanya program bantuan pra-lansia bagi peserta BPJS yang berusia di atas 60 tahun.
Berikut narasi lengkapnya:

“*Berita Gembira* ini baru PRESIDENKU Masa Depanku 🇮🇩🇮🇩🇮🇩
Beruntungnya yang sudah berumur diatas 60 tahun, pengalihan program makan gratis ke santunan Pra-lansia.
BANTUAN PRA-LANSIA PROGRAM PEMERINTAH YG BARU UNTUK SELURUH MASYARAKAT PEMEGANG BPJS YANG BERUMUR DIATAS 60 TAHUN (Kategori Pra Lansia)
Sesuai dengan Kepres No. 212/Kepres/RI/I0/2024, bahwa semua Masyarakat yang sudah berumur 60 tahun keatas, akan menerima Tunjangan Lansia, langsung masuk Rekening ATM sebesar Rp. 1.250.000,- per  bulannya per Kartu Keluarga (KK) *dengan tujuan untuk memenuhi kebutuhan sehari hari para Pra- Lansia sehingga tidak memberatkan kehidupan keluarga.
     Program ini akan di 
     mulai per 01 April 2025.
Hal ini merupakan komitmen terbaru dari Menteri Keuangan, diperkuat oleh Pernyataan  Presiden di depan semua Kepala Daerah se Indonesia.” 



Pemeriksaan Fakta
Disadur dari artikel Cek Fakta Kompas.
Kepala Humas BPJS Kesehatan Rizzky Anugerah mengatakan, informasi bantuan pra-lansia tersebut adalah hoaks dan merupakan modus penipuan.
“Ini hoaks dan penipuan. Tidak ada bantuan dan program seperti hal tersebut. Masyarakat agar berhati-hati terhadap penipuan mengatasnamakan BPJS Kesehatan,” kata Rizzky kepada Kompas.com, Kamis (14/11/2024).
Masyarakat dapat menghubungi saluran komunikasi resmi apabila memiliki pertanyaan atau keluhan seputar BPJS Kesehatan, dapat diakses melalui:

Care Center 165 
Aplikasi Mobile JKN
Pandawa (Pelayanan Melalui WA) 08118165165

Kesimpulan
Unggahan berisi pemberitahuan “ada bantuan pra-lansia bagi peserta BPJS yang berusia di atas 60 tahun” merupakan konten palsu (fabricated contect).
(Ditulis oleh Raymondha Elsha)
 1 2",No Tags,https://turnbackhoax.id/2024/11/19/penipuan-ada-bantuan-pra-lansia-untuk-peserta-bpjs-di-atas-60-tahun/
