date,URL,Title,Full text,Narasi
"November 13, 2024",https://turnbackhoax.id/2024/11/13/salah-presiden-prabowo-dukung-airin-ade-di-pilkada-banten-2024/,[SALAH] Presiden Prabowo Dukung Airin-Ade di Pilkada Banten 2024,"Pada Senin (25/10/2024) akun TikTok “bang.tw8” membagikan unggahanvideo[arsip] yang menampilkan kolase dari dua foto. Gambar di bagian atas memperlihatkan Presiden Prabowo mengacungkan satu jari, lalu di bawahnya merupakan potret sejumlah orang memegang spanduk deklarasi dukungan terhadap Airin-Ade.
Berikut narasi lengkapnya :
“Tuh Presiden Prabowo pilih Airin Ade coblos 01”
Hingga Rabu (13/11/2024), unggahan mendapat lebih dari 450 tanda suka dan 120-an komentar. Konten ini juga dibagikan ulang sekitar 115 kali.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menelusuri foto Presiden Prabowo dalam unggahan lewat Google Lens. Hasilnya, foto tersebut serupa dengan yang ada di pemberitaanantaranews.com“Titiek Soeharto ajak pilih Prabowo Subianto”.
Konteks asli foto merupakan momen Prabowo usai menghadiri dialog antara Kamar Dagang dan Industri Indonesia (Kadin) dengan calon presiden (capres) dan calon wakil presiden (cawapres) pada Juni 2014. Prabowo saat itu adalah capres nomor urut 1.
Tidak ditemukan sumber resmi atau laporan media kredibel yang menyatakan Presiden Prabowo memberi dukungan ke Airin-Ade. Partai Gerindra—yang diketuai Prabowo—justrumengusungpasangan nomor 2 Andara Soni-Dimyati Natakusumah di Pilkada Banten 2024.",“Tuh Presiden Prabowo pilih Airin Ade coblos 01”
"November 13, 2024",https://turnbackhoax.id/2024/11/13/penipuan-sby-mau-transfer-uang-rp10-juta-untuk-warganet/,[PENIPUAN] SBY Mau Transfer Uang Rp10 Juta untuk Warganet,"Akun TikTok “susilo.bambang.yodhoyono” pada Rabu (23/10/2024) membagikanvideo[arsip] yang memperlihatkan sosok Susilo Bambang Yudhoyono (SBY) menerangkan ingin memberi bantuan Rp10 juta bagi pengguna TikTok yang menghubungi nomor dalam bio akun.
Berikut narasi lengkapnya:
“Siapa pun yang membagikan video ini, saya transfer Rp 10 juta sekarang juga. Assalamualaikum, saya Susilo Bambang Yudhoyono atau lebih dikenal dengan panggilan SBY. Spesial di pembukaan akun TikTok saya ini, saya mau berbagi sedikit rezeki khusus untuk saudara-saudariku yang sedang membutuhkan dan untuk klaim hadiahnya, silakan hubungi saya di bio profil saya ya. Acara ini 100 persen resmi.”
Tim pemeriksa fakta Mafindo (TurnBackHoax) menelusuri konten yang menampilkan SBY lewat Google Lens. Hasilnya, ditemukan video serupa di kanal YouTubeSusilo Bambang Yudoyonoyang diunggah Juli 2014.
Konteks asli video merupakan momen pidato SBY mengenai hasil Pemilihan Presiden 2014 (kala itu Joko Widodo—Jusuf Kalla unggul dalam perolehan suara). SBY mengimbau seluruh pihak menghormati hasil pemungutan suara dan keputusan Komisi Pemilihan Umum (KPU). Tidak ada ucapan SBY menjanjikan uang Rp10 juta.
TurnBackHoax lalu memeriksa audio dari konten unggahan akun TikTok “susilo.bambang.yodhoyono” di Hive Moderation. Diketahui, kemungkinan (probabilitas) konten itu merupakan rekayasa kecerdasan buatan (artificial intelligence/AI) mencapai 92,5%.","“Siapa pun yang membagikan video ini, saya transfer Rp 10 juta sekarang juga. Assalamualaikum, saya Susilo Bambang Yudhoyono atau lebih dikenal dengan panggilan SBY. Spesial di pembukaan akun TikTok saya ini, saya mau berbagi sedikit rezeki khusus untuk saudara-saudariku yang sedang membutuhkan dan untuk klaim hadiahnya, silakan hubungi saya di bio profil saya ya. Acara ini 100 persen resmi.”"
"November 13, 2024",https://turnbackhoax.id/2024/11/13/salah-panglima-tertinggi-israel-herzi-halevi-tewas-diserang-misil-hizbullah/,[SALAH] Panglima Tertinggi Israel Herzi Halevi Tewas Diserang Misil Hizbullah,"Akun X “21_mozza” pada Sabtu (19/10/2024) mengunggahvideo[arsip], isinya berita tentang tewasnya Herzi Halevi (panglima tertinggi Israel) akibat serangan misil Hizbullah.
Unggahan tersebut diikuti cuitan:
“NEWS UPDATE !!!ISRAEL ZIONIST BERDUKA !!PEMBALASAN DARI PEJUANG #HIZBULLAH SANGAT MENYAKITKAN !!NYAWA PANGLIMA TERTINGGI ISRAEL HERZI HALEFI TEWAS OLEH PEJUANG HIZBULLAH”
Per Selasa (12/11/2024) unggahan disukai hampir 4.000 akun dan dibagikan ulang lebih dari 900 kali.
Dari penelusuran Tim Pemeriksa Fakta Mafindo (TurnBackHoax) lewat mesin pencari Google, tidak ada berita yang mengonfirmasi kematian Herzi Halevi. Melansir pemberitaan The Times of Israel, panglima tertinggi Israel itu masih menghadiri rapat kabinet soal keamanan Israel pada Minggu (20/10/2024).
TurnBackHoax kemudian mengamati video unggahan akun X “21_mozza”, terlihat logo media AP di bagian kanan atas. Penelusuran berlanjut ke kanal YouTube resmi AP, “AP Archive”. Hasilnya, ditemukan unggahan serupa berjudul “Hundreds at funeral for Israeli soldier in Jerusalem”.
Video asli merupakan dokumentasi pemakaman tentara Israel pada Juli 2023, tak membenarkan narasi terbunuhnya Herzi Halevi.",“NEWS UPDATE !!!ISRAEL ZIONIST BERDUKA !!PEMBALASAN DARI PEJUANG #HIZBULLAH SANGAT MENYAKITKAN !!NYAWA PANGLIMA TERTINGGI ISRAEL HERZI HALEFI TEWAS OLEH PEJUANG HIZBULLAH”
"November 12, 2024",https://turnbackhoax.id/2024/11/12/salah-video-tumpukan-uang-di-ruang-staf-khusus-eks-menkominfo-budi-arie/,[SALAH] Video Tumpukan Uang di Ruang Staf Khusus Eks Menkominfo Budi Arie,"Sebuahvideo[arsip] dari akun TikTok “kangvinooooo” memperlihatkan tumpukan uang dalam lemari besi hijau. Video itu diunggah ulang oleh anggota DPR Ahmad Sahroni di Instagram pribadi “ahmadsahroni88”.
Sahroni kemudian mempertanyakan apakah uang tersebut benar ditemukan di ruang Staf Khusus Menteri Komunikasi dan Informatika (Menkominfo) dan ada kaitannya dengan perlindungan judi online.
Pertanyaan itu dituangkan Sahroni dalam takarir:“*Benar-benar Gila..!!*Ruangan staf khusus Budi Ari (Menkoinfo) pelindung judi online di grebek Polisi, telah ditemukan tumpukan uang yg jumlahnya sangat fantastis.Serius nih berita beneran gak siy ???”

TurnBackHoax lalu mencocokkan beberapa konten yang ada dengan situasi ruangan pada video yang beredar. Hasilnya, adavideoakun TikTok “Jusmine” yang diunggah Minggu (27/10/2024), isinya momen wawancara Jaksa Agung dalam program “Jurnal Adhyaksa” mengenai PT Duta Palma Group.
TurnBackHoax kemudian menelusuri YouTube dengan mengetikkan kata kunci “Jurnal Adhyaksa Duta Palma”. Hasilnya, terdapat unggahan Kompas TV “Jurnal Adhyaksa: Strategi Kejaksaan Agung Ungkap Sejumlah Kasus Bidang Tindak Pidana Khusus”.
Dalam video yang tayang Jumat (25/10/2024) itu, tepatnya pada menit ke 7.47, terdapat gambaran suasana ruang penggeledahan yang serupa dengan video unggahan akun TikTok “kangvinooooo”.
Pencarian lanjutan dilakukan dengan memasukkan kata kunci “PT Duta Palma Group” ke YouTube. Di hasil pencarian paling atas, TurnBackHoax menemukan video unggahan kanal Metro TV “Kejagung Sita Uang Rp 822 M Dugaan Tipikor Duta Palma Group”. Di detik ke-52 dalam video, terlihat ruang penggeledahan yang sama.","Pertanyaan itu dituangkan Sahroni dalam takarir:“*Benar-benar Gila..!!*Ruangan staf khusus Budi Ari (Menkoinfo) pelindung judi online di grebek Polisi, telah ditemukan tumpukan uang yg jumlahnya sangat fantastis.Serius nih berita beneran gak siy ???”"
"November 11, 2024",https://turnbackhoax.id/2024/11/11/salah-sby-marah-marah-dan-melabrak-gibran/,[SALAH] SBY Marah-Marah dan Melabrak Gibran,"Akun TikTok “kang.amin37” pada Selasa (10/9/2024) mengunggahvideo[arsip] yang di dalamnya terdapat narasi:
JOKOWI SAMPAI MALU DNGN KELAKUAN GIBRAN HINA SBY?? SBY LABRAK GIBRAN. SBY MARAH” TAK TERKENDALi REZIM RAJA JAWA NEGERI KONOHA. JEJAK DIGITAL TAK PERNAH BERBOHONG
Per Senin (11/11/2024) konten tersebut sudah menuai lebih dari 1.800 komentar dan 23 ribu tanda suka. Sebanyak lebih dari 2.300 akun membagikan ulang unggahan itu.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menelusuri klaim dengan memasukkan kata kunci “SBY labrak gibran” ke mesin pencarian Google. Ternyata, tidak ada media massa atau sumber kredibel lain yang membenarkan narasi tersebut.
TurnBackHoax kemudian memanfaatkan fitur pencarian YouTube dan memasukkan kata kunci “Refly Harun: Fufufafa Hina SBY”. Kata kunci itu merupakan potongan transkrip dari audio dalam unggahan. Hasilnya, diketahui audio berasal dari video di kanal YouTube Refly Harun “MAKIN RUNYAM! AKUN FUFUFAFA JUGA HINA KELUARGA SBY: AHY ANAK INGUSAN”.
Video yang tayang September 2024 itu membacakan berita dari Pikiran Rakyat “Akun Fufufafa Hina Keluarga SBY, Sebut AHY Anak Ingusan”, isinya tentang komentar akun Kaskus “Fufufafa” soal keluarga SBY. Dalam video dan berita tersebut, tidak ada informasi mengenai SBY melabrak Gibran.",JOKOWI SAMPAI MALU DNGN KELAKUAN GIBRAN HINA SBY?? SBY LABRAK GIBRAN. SBY MARAH” TAK TERKENDALi REZIM RAJA JAWA NEGERI KONOHA. JEJAK DIGITAL TAK PERNAH BERBOHONG
"November 11, 2024",https://turnbackhoax.id/2024/11/11/salah-tingkat-korupsi-indonesia-paling-tinggi-di-dunia/,[SALAH] Tingkat Korupsi Indonesia Paling Tinggi di Dunia,"LamanMonitor Indonesia[arsip] pada Jumat (10/02/2024) mengunggah artikel yang menyebut tingkat korupsi Indonesia paling tinggi di dunia. Berikut narasi lengkapnya:
Indonesia Kini Berubah Menjadi Negara Terkorup di DuniaKPK dilumpuhkan akhir 2019 : Korupsi merajalelaPandemi membuat defisit anggaran 2020-2022 melonjak : Korupsi tidak terkendali
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menemukanfoto[arsip] serupa diunggah oleh akun X “OjolNyambi” pada Senin (28/10/2024). Per Senin (11/11/2024), cuitan tersebut telah mendapat hampir 2.500 tanda suka, lebih dari 160 komentar, dan dibagikan ulang 1.100 kali.
Dari penelusuran Tim Pemeriksa Fakta Mafindo (TurnBackHoax), diketahui tingkat korupsi Indonesia bukanlah yang paling tinggi di dunia. Melansir dataTransparency International, peringkat Indonesia berdasarkan indeks persepsi korupsi (IPK) tahun 2023 berada di urutan 106 dari 180 negara.",Indonesia Kini Berubah Menjadi Negara Terkorup di DuniaKPK dilumpuhkan akhir 2019 : Korupsi merajalelaPandemi membuat defisit anggaran 2020-2022 melonjak : Korupsi tidak terkendali
"November 11, 2024",https://turnbackhoax.id/2024/11/11/salah-netanyahu-tantang-indonesia-dan-malaysia-lawan-israel/,[SALAH] Netanyahu Tantang Indonesia dan Malaysia Lawan Israel,"Akun TikTok “muh.chlis” pada (30/09/2024) mengunggahfoto[arsip] berupa tangkapan layar NBC News dengan narasi:
“Netanyahu Tantang Indonesia Dan Malaysia Untuk Lawan Mereka2 Negara ditantang habis oleh pasukan khusus Israel, gimana pendapat kalian?”
Per Senin (11/11/2024), konten tersebut sudah menuai lebih dari 9.500 komentar, disukai sekitar 22,8 ribu akun, dan dibagikan ulang 1.800-an kali.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) memasukkan kata kunci “Netanyahu tantang Indonesia dan Malaysia” di kolom pencarian NBC News Indonesia. Hasilnya, tidak ada pemberitaan dengan judul tersebut.
TurnBackHoax kemudian menelusuri keaslian foto unggahan menggunakan fitur Google Lens, Diketahui, sumbernya berasal dari berita NBC News “Pro-Israel Lawmakers In Both Parties Are Losing Confidence In Netanyahu” yang tayang Januari 2024.
Dalam berita itu tak ada pernyataan “Netanyahu tantang Indonesia dan Malaysia untuk lawan Israel”. Isu yang dibahas adalah hilangnya kepercayaan pendukung garis keras Israel terhadap Perdana Menteri Israel Benjamin Netanyahu karena strateginya dalam mengakhiri konflik Israel-Palestina.","“Netanyahu Tantang Indonesia Dan Malaysia Untuk Lawan Mereka2 Negara ditantang habis oleh pasukan khusus Israel, gimana pendapat kalian?”"
"November 10, 2024",https://turnbackhoax.id/2024/11/10/salah-suami-puan-maharani-ditangkap-kpk/,[SALAH] Suami Puan Maharani Ditangkap KPK,"Akun TikTok “herysusanto565” pada (04/11/2024) mengunggahfoto[arsip] seorang pria memakai rompi tahanan kejaksaan. Konten tersebut disertai narasi:
“Suami Puan Maharani dapat penghargaan gelang besi dari KPK. Mantab”
Per Jumat (8/11/2024), unggahan telah disukai lebih dari 135 ribu akun, dibagikan ulang 5.700-an kali, serta menuai 14 ribu komentar.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama mencari tahu sumber foto menggunakan Google Lens. Penelusuran teratas mengarah ke pemberitaanmetrojambi.com“Direktur Utama Perusahaan Suami Puan Maharani Jadi Tersangka Korupsi BTS 4G Kominfo, Ini Profilnya”.
Dari berita yang tayang Juni 2023 itu, diketahui kalau sosok dalam foto bukanlah suami Puan Maharani, melainkan Muhammad Yusrizki Muliawan, Direktur Utama PT Basis Utama Prima (PT BUP), salah satu perusahaan milik Hapsoro Sukmonohadi, suami Puan Maharani.
Yusrizki merupakan tersangka tindak pidana korupsi proyek pengadaan menara BTS 4G Kominfo.",
"November 7, 2024",https://turnbackhoax.id/2024/11/07/penipuan-pesan-wa-minta-uang-dari-pjs-wali-kota-makassar/,[PENIPUAN] Pesan WA “Minta Uang” dari Pjs Wali Kota Makassar,"Beredar nomor WhatsApp 0852-5557-8249 [arsip] yang mencatut Pjs Wali Kota Makassar Andi Arwin Azis. Akun tersebut menghubungi sejumlah pihak di lingkup pemerintahan Kota Makassar dengan modus ingin meminjam uang.
Setelah dilakukan penelusuran lebih lanjut melalui beberapa kanal media daring, seperti rakyatsulsel.fajar.co.id, lintascelebes.com, dan sulsel.herald.id, diketahui Pjs Wali Kota Makassar telah menegaskan kalau nomor WA tersebut bukan miliknya.",
"November 7, 2024",https://turnbackhoax.id/2024/11/07/penipuan-tautan-pendaftaran-bansos-bpnt-dan-pkh/,[PENIPUAN] Tautan Pendaftaran Bansos BPNT dan PKH,"Sejak akhir Oktober 2024, Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menemukan ada pesan yang beredar melalui Telegram [arsip], isinya info bantuan sosial (bansos) Bantuan Pangan Non Tunai (BPNT) dan Program Keluarga Harapan (PKH). Pesan itu disertai tautan pendaftaran.
Berikut narasi lengkapnya:
“Ayo Daftar sekarang BANSOS BPNT & PKH 2024 agar dapat bantuan sosial daftar sekarang 👇👇➪ https://bit[dot]ly/BansosBPNT_PKHUTAMAKAN DAFTAR NOMOR TELEGRAM AKTIF”
TurnBackHoax menelusuri klaim dengan memasukkan kata kunci  “pendaftaran bansos PKH 2024 Kemensos” ke Google. Hasilnya, terdapat penjelasan dari Kementerian Sosial (Kemensos) di laman resmikemensos.go.idtentang hoaks bantuan sosial.
“Kementerian Sosial tidak pernah membuat baik situs atau tautan mengenai pendaftaran atau pencairan bantuan sosial,” tulis kementerian itu pada September 2022.
Masyarakat yang berhak menerima BPNT dan PKH sudah terdaftar di Data Terpadu Kesejahteraan Sosial (DKTS). Jika terdapat masyarakat yang memenuhi syarat menerima bantuan tapi belum terdaftar di DTKS, maka masyarakat bisa mengusulkan ke pemerintah daerah atau mengajukan lewat aplikasi Cek Bansos.",“Ayo Daftar sekarang BANSOS BPNT & PKH 2024 agar dapat bantuan sosial daftar sekarang 👇👇➪ https://bit[dot]ly/BansosBPNT_PKHUTAMAKAN DAFTAR NOMOR TELEGRAM AKTIF”
"November 7, 2024",https://turnbackhoax.id/2024/11/07/salah-70-preman-anak-buah-jokowi-diringkus/,[SALAH] 70 Preman Anak Buah Jokowi Diringkus,"Akun TikTok “ajjakanza” pada Senin (7/10/2024) mengunggahvideo[arsip] yang di dalamnya terdapat narasi:
“70 Preman Anak Buah Jokowi Diringkus, Istana Panik!? Rezim Raja Jawa Negeri Konoha”
Per Rabu (06/11/2024) konten tersebut sudah menuai lebih dari 260-an komentar dan dibagikan ulang sekitar 500 kali.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menelusuri klaim dengan memasukkan kata kunci “70 Preman Anak Buah Jokowi Diringkus” ke mesin pencarian Google. Hasilnya, tidak ada media massa atau sumber kredibel lain yang membenarkan narasi tersebut.
TurnBackHoax memanfaatkan fitur Google Lens dan menemukan foto dalam video unggahan akun TikTok “ajjakanza”berasal dari laman Taktik Newstaktiknews.com. Konteks asli foto adalah momen saat Direktorat Reserse Narkoba (Ditresnarkoba) Polda Riau menangkap 485 tersangka peredaran narkotika pada Agustus 2024.",
"November 6, 2024",https://turnbackhoax.id/2024/11/06/penipuan-menteri-agama-nasaruddin-umar-bagi-bagi-bantuan/,[PENIPUAN] Menteri Agama Nasaruddin Umar Bagi-Bagi Bantuan,"Akun TikTok “nasaruddinumar.new” pada Jumat (1/11/2024) membagikanvideo[arsip], isinya menampilkan Nasaruddin Umar yang bernazar akan memberi hadiah karena telah dilantik menjadi Menteri Agama. Berikut narasi dalam video:
“Assalamualaikum perkenalkan saya Nasaruddin Umar, alhamdulillah saya dilantik menjadi menteri agama, hari ini saya bernazar di akun tiktok baru saya, barang siapa yang melihat video ini saya akan memberikan bantuan sebesar Rp20.000.000. kepada kalian yang ketahuan follow dan bagikan video ini, selamat yang melihat video ini bukan suatu hal kebetulan ini sudah menjadi rezeki kalian”
Per Rabu (6/11/2024) video tersebut ditonton lebih dari 500 ribu kali dan dibagikan ulang hampir 10.000 kali.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) mencari tahu kebenaran informasi tersebut melalui akun media sosial Nasaruddin Umar. Diketahui, Nasaruddin Umar hanya memiliki satu akun pribadi, yakni Instagram  “nasaruddin_umar”. Tak ada unggahan serupa di akun resmi tersebut.
TurnBackHoax kemudian menelusuri dokumentasi yang dipakai dalam video unggahan akun TikTok “nasaruddinumar.new” lewat Google Lens. Hasilnya, konteks asli video berasal dari momen serah terima jabatan antara Yaqut Cholil—yang kala itu merupakan menteri agama—ke Nasaruddin Umar di Kantor Pusat Kementerian Agama RI, Jakarta, Senin (21/10/2024).","“Assalamualaikum perkenalkan saya Nasaruddin Umar, alhamdulillah saya dilantik menjadi menteri agama, hari ini saya bernazar di akun tiktok baru saya, barang siapa yang melihat video ini saya akan memberikan bantuan sebesar Rp20.000.000. kepada kalian yang ketahuan follow dan bagikan video ini, selamat yang melihat video ini bukan suatu hal kebetulan ini sudah menjadi rezeki kalian”"
"November 6, 2024",https://turnbackhoax.id/2024/11/06/salah-anies-baswedan-resmi-bikin-partai-perubahan-indonesia/,[SALAH] Anies Baswedan Resmi Bikin Partai Perubahan Indonesia,"Akun X “PngAdilnR4kyt” mengunggahvideo[arsip]berdurasi 2 menit 20 detik pada Selasa (01/11/2024)  disertai cuitan:
ANIES BASWEDAN RESMI BIKIN PARTAI PERUBAHAN INDONESIA (PPI)…..‼️#Rame2TangkapJokowi #Rame2TangkapJokowi
Per Rabu (5/11/2024) video itu sudah menuai lebih dari 45 ribu tayangan dan dibagikan ulang sekitar 360 kali.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama menelusuri kebenaran klaim dengan memasukkan gambar ke mesin Google Lens. Hasilnya, diketahui video tersebut merupakan potongan dokumentasi unggahan kanal YouTube PEMPROV DKI JAKARTA berjudul “Okt 2019 Gub Anies Baswedan Menghadiri Pelantikan Pengurus Korps Alumni KNPI DKI Jakarta”. Konteks asli video sama sekali tak ada hubungannya dengan Anies membuat partai.
Sebelumnya, TurnBackHoax sudah meluruskan klaim serupa lewat artikel “[SALAH] Anies Baswedan Jadi Ketua Umum Partai Perubahan Indonesia” yang tayang Kamis (10/10/2024).
Dalam video “Catatan Anies Pasca Pilpres dan Pendaftaran Pilkada 2024” yang diunggah di kanal YouTube resmi Anies Baswedan pada Jumat (20/8/2024), Anies memang mengungkap kemungkinan dirinya membuat organisasi masyarakat (ormas) atau partai baru.  Namun, belum ada informasi dari sumber kredibel yang menyatakan partai buatan Anies resmi terbentuk.",ANIES BASWEDAN RESMI BIKIN PARTAI PERUBAHAN INDONESIA (PPI)…..‼️#Rame2TangkapJokowi #Rame2TangkapJokowi
"November 6, 2024",https://turnbackhoax.id/2024/11/06/salah-daftar-gebrakan-menteri-pendidikan-dasar-dan-menengah-abdul-muti/,[SALAH] Daftar Gebrakan Menteri Pendidikan Dasar dan Menengah Abdul Mu’ti,"Akun X “Boediantar4” pada Rabu (23/10/2024) mengunggahfoto[arsip] berisi sejumlah poin yang diklaim sebagai gebrakan baru Menteri Pendidikan Dasar dan Menengah (Mendikdasmen) Abdul Mu’ti.
Berikut narasi dalam foto:
“Menteri pendidikan baru:– Jadikan NEM sebagai syarat masuk SMP, SMA– Hapus PMM (Platform Merdeka Mengajar)– Kembalikan mapel PMP– Berlakukan syarat tidak naik kelas/tidak lulus, jangan dipaksakan naik/lulus kalau tidak memenuhi syarat– Berlakukan kembali rapor merah– Biarkan guru fokus ngajar, fokus sama siswa bukan ngurus administrasi dari A-Z– dan lain-lain”
Per Rabu (6/11/2024) cuitan tersebut sudah dilihat lebih dari 3,2 juta kali, disukai sekitar 27 ribu akun, dan dihujani 3.700-an komentar.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menelusuri klaim dalam unggahan lewat mesin pencarian Google dengan kata kunci “gebrakan baru menteri pendidikan”. Hasilnya, kementerian terkait telah membantah narasi tersebut di akun Instagram resmi “kemdikbud.ri”.
“Informasi yang beredar di media sosial dan grup percakapan terkait poin gebrakan #MenteriPendidikanBaru tidak bersumber dari pernyataan Mendikdasmen Abdul Mu’ti, maupun kanal informasi resmi Kemendikdasmen,” tulis kementerian itu, Kamis (24/10/2024).","“Menteri pendidikan baru:– Jadikan NEM sebagai syarat masuk SMP, SMA– Hapus PMM (Platform Merdeka Mengajar)– Kembalikan mapel PMP– Berlakukan syarat tidak naik kelas/tidak lulus, jangan dipaksakan naik/lulus kalau tidak memenuhi syarat– Berlakukan kembali rapor merah– Biarkan guru fokus ngajar, fokus sama siswa bukan ngurus administrasi dari A-Z– dan lain-lain”"
"November 6, 2024",https://turnbackhoax.id/2024/11/06/salah-video-bawaslu-arahkan-masyarakat-coblos-salah-satu-paslon/,[SALAH] Video Bawaslu Arahkan Masyarakat Coblos Salah Satu Paslon,"Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pada November 2024 menemukan video[arsip]yang beredar di WhatsApp, isinya menunjukkan tata cara mencoblos pasangan calon (paslon) Bupati dan Wakil Bupati Karawang nomor urut 1, Acep-Gina. Dalam video itu terlihat logo Badan Pengawas Pemilihan Umum (Bawaslu).
TurnBackHoax mencari tahu kebenaran unggahan lewat Instagram resmiBawaslu Karawang, bawaslu_karawang. Hasilnya, Bawaslu telah menegaskan video tersebut merupakan hoaks yang dibuat oleh oknum tidak bertanggung jawab.
“Bawaslu dalam hal ini Bawaslu Kabupaten Karawang merupakan lembaga Pengawas Pemilu yang netral dan tidak berpihak kepada salah satu paslon,” tulis Bawaslu Karawang dalam Instagram resminya pada awal November 2024.",
"November 4, 2024",https://turnbackhoax.id/2024/11/04/salah-yaman-merudal-kapal-milik-inggris-di-laut-merah/,[SALAH] Yaman Merudal Kapal Milik Inggris di Laut Merah,"Akun X “@PPQSI_” mengunggahvideo[arsip]pada Selasa (22/10/2024) disertai cuitan:
Yaman beraksi lagi, kali ini kapal tanker Inggris berisi segala keperluan untuk Israel kembali dirudal di Laut Merah.
Per Senin (4/11/2024) konten tersebut sudah menuai lebih dari 58 ribu tayangan dan diunggah ulang lebih dari 1.000 kali.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) pertama-tama menelusuri kebenaran klaim dengan memasukkan gambar ke mesin Google Lens. Hasilnya, diketahui video tersebut merupakan potongan dokumentasi unggahan kanal YouTubeSri Lanka Air Forceberjudul “Latest video footage of the “X-PRESS PEARL”.
Isi video membahas kapal Xpress Pearl yang terbakar di lepas pantai Sri Lanka tahun 2021, bukan Laut Merah. Kebakaran disebabkan interaksi kimia dalam muatannya, termasuk bahan kimia peledak. Kapal tersebut hancur oleh api dan tenggelam di lepas pantai Sri Lanka.","Yaman beraksi lagi, kali ini kapal tanker Inggris berisi segala keperluan untuk Israel kembali dirudal di Laut Merah."
"November 4, 2024",https://turnbackhoax.id/2024/11/04/salah-video-cristiano-ronaldo-buang-bendera-israel/,[SALAH] Video Cristiano Ronaldo Buang Bendera Israel,"Akun X “PPQSI_” pada Selasa (22/10/2024) mengunggahvideo[arsip] yang mengeklaim pesepak bola Cristiano Ronaldo membuang bendera Israel.
Berikut narasi lengkapnya:
“Mereka melemparkan bendera Israel ke arah Cristiano Ronaldo dan lihat apa yang dilakukan Ronaldo terhadap bendera Israel tersebut. 🤭🤣🤣🤣Keren Mang Ronaldo 👍👍👍”
Per Senin (4/11/2024) cuitan tersebut sudah ditonton sekitar 1,2 juta kali dan dibagikan ulang lebih dari 3.500 kali.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menelusuri kebenaran klaim dengan bantuan Google Image Reverse. Hasilnya, diketahui potongan gambar dalam video unggahan X “PPQSI_” itu serupa dengan video di akunTikTok“Sommitsports” dan di kanalYouTube, keduanya diunggah Jumat (09/02/2024).
Konteks aslinya, dokumentasi yang beredar merupakan potongan momen Cristiano Ronaldo mengambil dan melemparkan kain berwarna biru, yaitu syal klub bola Al Hilal (pesaing klub Ronaldo, Al Nassr).",“Mereka melemparkan bendera Israel ke arah Cristiano Ronaldo dan lihat apa yang dilakukan Ronaldo terhadap bendera Israel tersebut. 🤭🤣🤣🤣Keren Mang Ronaldo 👍👍👍”
"November 4, 2024",https://turnbackhoax.id/2024/11/04/salah-indikator-rilis-survei-elektabilitas-pilkada-kabupaten-pali/,[SALAH] Indikator Rilis Survei Elektabilitas Pilkada Kabupaten Pali,"Akun Facebook “Putra Serpat Serasan” mengunggahfoto[arsip] pada Jumat (25/10/24) mengenai simulasi hasil survei elektabilitas pasangan calon (paslon) bupati dan wakil bupati Pilkada Kabupaten Pali.
Berikut keterangan dalam foto dan narasi yang menyertai:
Survei “Indikator” Elektabilitas Paslon Bupati/Wakil Bupati Kabupaten Pali.“SIMULASI ELEKTABILITAS PASLON BUPATI/WABUPPADA PILKADA KABUPATEN PALI TAHUN 2024(Periode survei 02 s.d. 14 Oktober 2024)
Unggahan itu per Jumat (1/11/24) mendapat 24 tanda suka dan belasan komentar, sebagian mempercayai konten.
Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menelusuri akun X resmi Indikator Politik Indonesia (Indikator), “indikatorcoid”. Diketahui, lembaga survei tersebut sudah merespons tentang unggahan yang beredar.
“Sudah jelas ini hoax karena kami tidak pernah melakukan survei di sana,” tulis Indikator, Jumat (25/10/2024).
TurnBackHoax sebelumnya sudah meluruskan sejumlah klaim seputar hasil survei yang mencatut nama Indikator, dituliskan dalam artikel:",Survei “Indikator” Elektabilitas Paslon Bupati/Wakil Bupati Kabupaten Pali.“SIMULASI ELEKTABILITAS PASLON BUPATI/WABUPPADA PILKADA KABUPATEN PALI TAHUN 2024(Periode survei 02 s.d. 14 Oktober 2024)
