Deskripsi,Judul,Link Berita,Tanggal Terbit,kelas_politik
Hasil periksa fakta Amanda Rahma Informasi mengenai lowongan pekerjaan di atas tidaklah benar. Tautan yang disertakan tidak mengarah ke website resmi Djarum. Masyarakat dihimbau untuk,[PENIPUAN] Lowongan Pekerjaan Pegawai di PT Djarum September,https://turnbackhoax.id/2024/09/21/penipuan-lowongan-pekerjaan-pegawai-di-pt-djarum-september/,2024/09/21,0
Hasil periksa fakta Amanda Rahma Akun tersebut bukanlah akun asli Baim Wong. Akun asli Baim Wong bernama @baimwong dan sudah bercentang biru. Masyarakat dihimbau untuk,[PENIPUAN] Akun Instagram @boss.berbagi Bagi-bagi Hadiah Mengatasnamakan Baim Wong,https://turnbackhoax.id/2024/09/21/penipuan-akun-instagram-boss-berbagi-bagi-bagi-hadiah-mengatasnamakan-baim-wong/,2024/09/21,0
Hasil periksa fakta Amanda Rahma Pernyataan di atas tidaklah benar. Banjir yang melanda Kota Bandung tidak mirip tsunami seperti yang diklaim. Narator dalam video hanya,[SALAH] Banjir Bak Tsunami Sapu Kota Bandung,https://turnbackhoax.id/2024/09/21/salah-banjir-bak-tsunami-sapu-kota-bandung/,2024/09/21,0
"Hasil periksa fakta Raka. [FAKTANYA]: Klaim bahwa air rebusan daun jeruk purut dapat menyembuhkan sakit gigi seumur hidup adalah keliru. Faktanya, sakit gigi bisa disebabkan",[SALAH]: Air rebusan daun jeruk bisa menyembuhkan gigi sakit,https://turnbackhoax.id/2024/09/21/salah-air-rebusan-daun-jeruk-bisa-menyembuhkan-gigi-sakit/,2024/09/21,0
"Hasil periksa fakta Yudho Ardi Informasi yang menyesatkan, faktanya video tersebut merupakan video sidang putusan siswi SMPN 1 Kemlagi Mojokerto yang tewas dibunuh teman sekelasnya",[SALAH] Anak SMP divonis penjara 7 tahun akibat kritik Jokowi,https://turnbackhoax.id/2024/09/20/salah-anak-smp-divonis-penjara-7-tahun-akibat-kritik-jokowi/,2024/09/20,1
"Hasil periksa fakta Yudho Ardi Informasi yang menyesatkan, faktanya video Khofifah mempromosikan obat radang sendi itu hasil rekayasa menggunakan generated-AI audio. ===== [KATEGORI]: KONTEN YANG",[SALAH] Video Khofifah Mempromosikan Obat Radang Sendi,https://turnbackhoax.id/2024/09/20/salah-video-khofifah-mempromosikan-obat-radang-sendi/,2024/09/20,0
"Hasil pemeriksa fakta Yudho Ardi Informasi yang menyesatkan, faktanya informasi tersebut merupakan Hoax Lama Bersemi Kembali (HLBK). Nyatanya, Pada penggerebekan tersebut, polisi mengamankan 63 warga",[SALAH] Penggerebekan WNA China terduga jaringan Narkoba Internasional di PIK,https://turnbackhoax.id/2024/09/20/salah-penggerebekan-wna-china-terduga-jaringan-narkoba-internasional-di-pik/,2024/09/20,0
"Hasil periksa fakta Raymondha Elsha Faktanya, narator hanya membaca ulang artikel berjudul “Kawasan Medan Utara Dikepung Banjir dan Lumpuhkan Aktivitas Warga”. Dalam artikel tersebut tidak",[SALAH] Sungai di Medan Jebol Sekota Mendadak Amblas,https://turnbackhoax.id/2024/09/20/salah-sungai-di-medan-jebol-sekota-mendadak-amblas/,2024/09/20,0
"Hasil periksa fakta Raymondha Elsha Faktanya, narator hanya membaca ulang artikel berjudul “Diterjang Angin Kencang, Ratusan Tenda UMKM Roboh”. Artikel tersebut memberitakan mengenai ratusan tenda",[SALAH] Tornado Dahsyat Sapu Bersih Ratusan Rumah di Tanjungpinang,https://turnbackhoax.id/2024/09/20/salah-tornado-dahsyat-sapu-bersih-ratusan-rumah-di-tanjungpinang/,2024/09/20,0
"Periksa Fakta Sukma Faktanya, akun tersebut bukanlah akun resmi milik PT Krakatau Steel. Sehingga, informasi pendaftaran magang tersebut tidaklah benar. ===== [KATEGORI]: Konten Tiruan =====",[PENIPUAN] Open Recruitment PT Krakatau Steel Tahun 2024,https://turnbackhoax.id/2024/09/20/penipuan-open-recruitment-pt-krakatau-steel-tahun-2024/,2024/09/20,0
"Periksa Fakta Sukma Faktanya, hingga saat ini tidak ditemukan informasi mengenai Prabowo yang menangkap Kaesang Pangarep serta Bobby Nasution terkait kasus korupsi. ===== [KATEGORI]: Konten",[SALAH] Prabowo Tangkap Kaesang & Bobby Akibat Kasus Korupsi,https://turnbackhoax.id/2024/09/20/salah-prabowo-tangkap-kaesang-bobby-akibat-kasus-korupsi/,2024/09/20,1
"Periksa Fakta Sukma Faktanya, tidak ditemukan bukti bahwa Bank BRI melakukan kerja sama dengan Rans Entertainment untuk memberikan Give Away. ===== [KATEGORI]: Konten Tiruan =====",[PENIPUAN] Akun Tiktok @giveaway2024_raffi mengadakan Giveaway RANS Entertainment by Bank BRI 2024,https://turnbackhoax.id/2024/09/20/penipuan-akun-tiktok-giveaway2024_raffi-mengadakan-giveaway-rans-entertainment-by-bank-bri-2024/,2024/09/20,0
"Periksa Fakta Sukma Faktanya, tidak ditemukan bukti bahwa Raffi Ahmad melakukan give away sebesar Rp35 Juta dengan syarat tangkap gambar. ===== [KATEGORI]: Konten yang Menyesatkan","[SALAH] Raffi Ahmad Bagi 35 Juta, Syarat Tangkap Gambar",https://turnbackhoax.id/2024/09/20/salah-raffi-ahmad-bagi-35-juta-syarat-tangkap-gambar/,2024/09/20,0
"Periksa Fakta Sukma Faktanya, tidak terjadi badai angin luar biasa yang meratakan Jakarta pada 9 September 2024. ===== [KATEGORI]: Konten Palsu ===== [SUMBER]: Youtube (https://ghostarchive.org/varchive/gRoThyXLAIY)",[SALAH] Badai Angin Sapu Bersih Satu Kota Jakarta 9 September 2024,https://turnbackhoax.id/2024/09/20/salah-badai-angin-sapu-bersih-satu-kota-jakarta-9-september-2024/,2024/09/20,0
Hasil periksa fakta Syifa Ainun. Tidak ditemukan unggahan serupa mengenai giveaway pada akun Facebook resmi milik RANS Entertainment. ==========[KATEGORI]: Konten palsu ===========[SUMBER]: Facebook https://arsip.cekfakta.com/archive/1726150005.608027/index.html ==========[NARASI]:Assalamualaikum dari,[PENIPUAN] Testimoni Giveaway dari RANS Entertainment,https://turnbackhoax.id/2024/09/20/penipuan-testimoni-giveaway-dari-rans-entertainment/,2024/09/20,0
"Hasil periksa fakta Syifa Ainun. Klaim yang menyatakan bahwa telah terjadi banjir yang mirip tsunami di Aceh, 13 September 2024 adalah pernyataan yang tidak benar.",[SALAH] Gempar Tiba-Tiba Banjir Bak Tsunami Hanyutkan Segalanya,https://turnbackhoax.id/2024/09/20/salah-gempar-tiba-tiba-banjir-bak-tsunami-hanyutkan-segalanya/,2024/09/20,0
Hasil periksa fakta Syifa Ainun. Klaim yang menyatakan bahwa Jogja jebol akibat gempa luar biasa yang menyebabkan Gunungkidul tersapu bersih adalah salah. Salah satu sumber,"[SALAH] Jogja Jebol Besar!! Gempa Luar Biasa Sapu Bersih Gunung Kidul, Gempa Yogyakarta",https://turnbackhoax.id/2024/09/20/salah-jogja-jebol-besar-gempa-luar-biasa-sapu-bersih-gunung-kidul-gempa-yogyakarta/,2024/09/20,0
"Hasil periksa fakta Syifa Ainun. Klaim yang menyatakan bahwa telah terjadi perang besar di istana adalah salah. Selain itu, tidak ditemukannya bukti kredibel mengenai pernyataan",[SALAH] Heboh!! Perang Besar Terjadi di Istana – Prabowo Tidak Akan Selamatkan Gibran Soal Kasus Fufufafa,https://turnbackhoax.id/2024/09/20/salah-heboh-perang-besar-terjadi-di-istana-prabowo-tidak-akan-selamatkan-gibran-soal-kasus-fufufafa/,2024/09/20,1
Hasil periksa fakta Syifa Ainun. Faktanya pada video tersebut tidak ditemukan pemberitaan mengenai situasi istana yang terkepung serta massa yang marah dan lakukan aksi brutal.,"[SALAH] Detik” Istana Terkepung, Massa Marah Lakukan Aksi Brutal",https://turnbackhoax.id/2024/09/20/salah-detik-istana-terkepung-massa-marah-lakukan-aksi-brutal/,2024/09/20,0
Proses rekrutmen karyawan PT PLN BUMN hanya dilakukan melalui website resmi yakni rekrutmen.pln.co.id. Masyarakat perlu waspada jika proses rekrutmen tidak tertuju,[PENIPUAN] Informasi Open Recruitment Calon Pegawai Tetap BUMPN PT PLN (PERSERO) 2024,https://turnbackhoax.id/2024/09/20/penipuan-informasi-open-recruitment-calon-pegawai-tetap-bumpn-pt-pln-persero-2024/,2024/09/20,0
Unggahan pada akun Facebook Raya Rafa yang memberikan klaim RANS Entertainment akan berbagi rezeki menjelang hari batik adalah tidak benar,[PENIPUAN] Unggahan RANS Entertainment Berbagi Rezeki Menjelang Hari Batik Nasional 2 Oktober,https://turnbackhoax.id/2024/09/20/penipuan-unggahan-rans-entertainment-berbagi-rezeki-menjelang-hari-batik-nasional-2-oktober/,2024/09/20,0
"Faktanya, tidak ditemukan informasi yang valid mengenai judul berita Luthfi Beri Rp 100.000 ke Pedagang “Ahmad Luthfi :","[SALAH] Luthfi Beri Rp 100.000 ke Pedagang “Ahmad Luthfi : Seratus Ribu Saja Cukup, Mereka Orang Miskin”",https://turnbackhoax.id/2024/09/19/salah-luthfi-beri-rp-100-000-ke-pedagang-ahmad-luthfi-seratus-ribu-saja-cukup-mereka-orang-miskin/,2024/09/19,0
Konten yang menyesatkan. Video itu merupakan gabungan dari dua video yang berbeda yang digabungkan menjadi satu.,[SALAH] Video Christiano Ronaldo Memberikan Kode kepada Marteen Paes Saat Pinalti,https://turnbackhoax.id/2024/09/19/salah-video-christiano-ronaldo-memberikan-kode-kepada-marteen-paes-saat-pinalti/,2024/09/19,0
Konten yang menyesatkan. Tidak ada jejak rekaman Jackson Irvin yang bilang akan mengalahkan Indonesia 10-0.,[SALAH] Jackson Irvin Sombong akan Bantai Timnas 10-0,https://turnbackhoax.id/2024/09/19/salah-jackson-irvin-sombong-akan-bantai-timnas-10-0/,2024/09/19,0
"Konteks yang salah. Video tersebut terjadi di Kota Shenzen, Tiongkok Agustus lalu, bukan akibat topan Yogi di Vietnam September ini.",[SALAH] Video Pekerja Hotel Menahan Pintu Akibat Topan Yagi,https://turnbackhoax.id/2024/09/19/salah-video-pekerja-hotel-menahan-pintu-akibat-topan-yagi/,2024/09/19,0
"MENYESATKAN, BUKAN karena stres atau mengonsumsi Narkoba. FAKTA: ekspresi Gibran di video yang dibagikan adalah karena melihat Tawon atau Lebah, peristiwa terjadi di wawancara setelah",[SALAH] “Wapres stres narcoBoi #GibranJujurlah #FufufafaAdalahGibran”,https://turnbackhoax.id/2024/09/19/salah-wapres-stres-narcoboi-gibranjujurlah-fufufafaadalahgibran/,2024/09/19,1
"Informasi tersebut yang tidak benar. Faktanya, kunjungan Paus Fransiskus ke Indonesia merupakan kunjungan apostolik. Dalam artikel yang identik dengan infografik Sindonews",[SALAH] Paus Fransiskus Datang ke Indonesia untuk Melegalkan Pernikahan Sesama Jenis,https://turnbackhoax.id/2024/09/19/salah-paus-fransiskus-datang-ke-indonesia-untuk-melegalkan-pernikahan-sesama-jenis/,2024/09/19,0
"Gambar yang menampilkan Imam Masjid Istiqlal, Nasaruddin Umar mencium Jokowi tidak benar. Faktanya, gambar tersebut telah diedit pada bagian wajah orang",[SALAH] Gambar Imam Masjid Istiqlal Mencium Kening Jokowi,https://turnbackhoax.id/2024/09/19/salah-gambar-imam-masjid-istiqlal-mencium-kening-jokowi/,2024/09/19,1
Postinggan Facebook yang mengklaim Anies maling tongkat Diponegoro merupakan informasi yang tidak benar. Faktanya tongkat yang ada di belakang Anies Baswedan,[SALAH] Anies Maling Tongkat Diponegoro,https://turnbackhoax.id/2024/09/19/salah-anies-maling-tongkat-diponegoro/,2024/09/19,1
"Posting tersebut merupakan tangkapan layar dari judul artikel periksa fakta Mafindo di turnbackhoax.id, hanya saja telah dimanipulasi dengan menghilangkan penanda",[SALAH] Prabowo Akan Penjarakan Anggota DPR yang Tolak RUU Perampasan Aset,https://turnbackhoax.id/2024/09/19/salah-prabowo-akan-penjarakan-anggota-dpr-yang-tolak-ruu-perampasan-aset/,2024/09/19,1
Foto Rocky Gerung tersebut merupakan foto lama saat dirinya penuhi panggilan polisi untuk diperiksa sebagai saksi untuk tersangka kasus hoaks,[SALAH] Berita CNN Indonesia: Rocky Gerung Tantang Mahasiswa Menuntut UU Hukuman Mati Bagi Koruptor,https://turnbackhoax.id/2024/09/19/salah-berita-cnn-indonesia-rocky-gerung-tantang-mahasiswa-menuntut-uu-hukuman-mati-bagi-koruptor/,2024/09/19,1
"Video tersebut sebesar 99,9% memiliki probabilitas buatan AI. Penelusuran gambar menemukan video asli Ridwan Kamil yang terpublikasi di akun TikTok","[PENIPUAN] Ridwan Kamil Berikan Bantuan Biaya Sekolah, Modal Usaha, dan Bayar Hutang",https://turnbackhoax.id/2024/09/18/penipuan-ridwan-kamil-berikan-bantuan-biaya-sekolah-modal-usaha-dan-bayar-hutang/,2024/09/18,1
"Bank BNI tidak pernah secara resmi mengeluarkan informasi tersebut, kontak WhatsApp yang terhubung pada postingan tersebut bukan kontak resmi dari",[PENIPUAN] Hadiah bagi Nasabah Bank BNI dalam Memperingati HUT RI ke-79 dan HUT BNI ke-78,https://turnbackhoax.id/2024/09/18/penipuan-hadiah-bagi-nasabah-bank-bni-dalam-memperingati-hut-ri-ke-79-dan-hut-bni-ke-78/,2024/09/18,0
Faktanya Dekan Fakultas Kedokteran Universitas Indonesia menyebut bahwa hal tersebut adalah hoaks yang tidak ada penjelasan ilmiahnya. Selengkapnya pada bagian,[SALAH] Konsumsi Seduhan Biji Alpukat yang Diparut dapat Melarutkan Batu Ginjal,https://turnbackhoax.id/2024/09/18/salah-konsumsi-seduhan-biji-alpukat-yang-diparut-dapat-melarutkan-batu-ginjal/,2024/09/18,0
Tidak ada bukti bahwa berhenti mengonsumsi gula serta minum jus lemon dan minyak kelapa dapat menghilangkan kanker lebih aman daripada,[BELUM TERBUKTI] Minum Jus Lemon dan Minyak Kelapa serta Berhenti Konsumsi Gula akan Menghilangkan Kanker,https://turnbackhoax.id/2024/09/18/belum-terbukti-minum-jus-lemon-dan-minyak-kelapa-serta-berhenti-konsumsi-gula-akan-menghilangkan-kanker/,2024/09/18,0
"Setelah diidentifikasi dengan pendeteksi AI dari Hive Moderation, video tersebut terdeteksi sebesar 94,8% berisi konten buatan AI atau deepfake. Dapat",[PENIPUAN] Video Bantuan 10 Juta dari Jokowi dengan Syarat Bagikan Video Sebanyak-banyaknya,https://turnbackhoax.id/2024/09/18/penipuan-video-bantuan-10-juta-dari-jokowi-dengan-syarat-bagikan-video-sebanyak-banyaknya/,2024/09/18,1
"Faktanya, informasi cek kesehatan dengan sendok makan adalah informasi yang tidak benar. Untuk cek kesehatan, tentunya diperlukan pemeriksaan khusus di fasilitas kesehatan.",[SALAH] Cara Mudah Cek Kesehatan dengan Sendok Makan,https://turnbackhoax.id/2024/09/18/salah-cara-mudah-cek-kesehatan-dengan-sendok-makan/,2024/09/18,0
"Faktanya, belum ada bukti ilmiah yang memperkuat narasi makan kuaci mampu menghilangkan kontraksi uterus atau rahim.",[BELUM TERBUKTI] Mengkonsumsi kuaci dapat mengurangi kontraksi,https://turnbackhoax.id/2024/09/18/belum-terbukti-mengkonsumsi-kuaci-dapat-mengurangi-kontraksi/,2024/09/18,0
"Link yang tertera pada unggahan Facebook tersebut bukan merupakan website resmi milik Bank Victoria, website resmi Bank Victoria adalah victoriabank.co.id. Dalam",[PENIPUAN] Undian Berhadiah Mengatasnamakan Bank Victoria,https://turnbackhoax.id/2024/09/18/penipuan-undian-berhadiah-mengatasnamakan-bank-victoria/,2024/09/18,0
"Belum ada data terbaru mengenai penemuan kasus Mpox di Bali. Menurut data terakhir Kemenkes RI, terdapat 88 kasus semenjak 2022",SALAH Penemuan Mpox di Bali,https://turnbackhoax.id/2024/09/18/salah-penemuan-mpox-di-bali/,"September 18, 2024",0
Anies belum membuat keputusan apakah akan membentuk partai politik atau organisasi masyarakat setelah kegagalannya maju di Pilkada 2024.,SALAH Formulir Pendaftaran Partai Perubahan Anies,https://turnbackhoax.id/2024/09/18/salah-formulir-pendaftaran-partai-perubahan-anies/,"September 18, 2024",1
Klaim mengenai tautan pendaftaran rekrutmen karyawan BPJS yang beredar adalah tidak benar. Informasi rekrutmen BPJS Kesehatan hanya dapat diakses melalui situs resmi.,PENIPUAN Tautan Rekrutmen Karyawan BPJS Kesehatan,https://turnbackhoax.id/2024/09/18/penipuan-tautan-rekrutmen-karyawan-bpjs-kesehatan/,"September 18, 2024",0
Dinas Kesehatan kota Ambon telah mengkonfirmasi bahwa belum ada kasus Mpox yang tersebar di Ambon.,SALAH Penemuan Kasus Mpox di RS Siloam Ambon,https://turnbackhoax.id/2024/09/18/salah-penemuan-kasus-mpox-di-rs-siloam-ambon/,"September 18, 2024",0
Klaim mengenai mengkonsumsi air rebusan arang dapat mengobati asam lambung adalah belum terbukti. Belum ada uji klinis maupun penelitian yang membuktikan,BELUM TERBUKTI Air Rebusan Arang Dapat Sembuhkan Asam Lambung,https://turnbackhoax.id/2024/09/18/belum-terbukti-air-rebusan-arang-dapat-sembuhkan-asam-lambung/,"September 18, 2024",0
Kurdi menyatakan akun WhatsApp dengan nomor 0852 7044 8289 bukan miliknya.,PENIPUAN Akun Tiruan Kadis PUPR Aceh Barat Kurdi Menjanjikan Proyek,https://turnbackhoax.id/2024/09/18/penipuan-akun-tiruan-kadis-pupr-aceh-barat-kurdi-menjanjikan-proyek/,"September 18, 2024",0
Ditejn Bimas Hindu RI mengimbau masyarakat berhati-hati terhadap akun yang mengatasnamakan Dirjen Bimas Hindu.,PENIPUAN Pesan WhatsApp Dirjen Bimas Hindu Nengah Duija,https://turnbackhoax.id/2024/09/18/penipuan-pesan-whatsapp-dirjen-bimas-hindu-nengah-duija/,"September 18, 2024",0
Tidak ada alamat website yang ditemukan atas nama Nias Pro News. Kemudian juga tidak ditemukan judul tersebut dalam pencarian google.,SALAH Netanyahu Mengatakan Bahwa 80% SDM Indonesia Rendah,https://turnbackhoax.id/2024/09/18/salah-netanyahu-mengatakan-bahwa-80-sdm-indonesia-rendah/,"September 18, 2024",0
Tidak ditemukan judul dan cover dari majalah Tempo terbaru. Cover foto Gibran merupakan cover majalah Tempo pada tahun 2023,SALAH Cover Majalah Tempo Gibran “Pusing Ngapusin Jejak Fufufafa di Kaskus”,https://turnbackhoax.id/2024/09/18/salah-cover-majalah-tempo-gibran-pusing-ngapusin-jejak-fufufafa-di-kaskus/,"September 18, 2024",1
Informasi tersebut berawal beredar dari situs yang memiliki jejak menyebarkan teori konspirasi. Dalam web resmi WEF juga tidak ditemukan informasi tersebut.,SALAH Dokumen WEF Sebut 6 Miliar Orang Akan Meninggal Pada 2025,https://turnbackhoax.id/2024/09/18/salah-dokumen-wef-sebut-6-miliar-orang-akan-meninggal-pada-2025/,"September 18, 2024",0
Tidak ditemukan informasi mengenai undian berhadiah tersebut pada laman resmi Bank Woori Saudara (BWS).,PENIPUAN Undian Berhadiah BWS,https://turnbackhoax.id/2024/09/18/penipuan-undian-berhadiah-bws/,"September 18, 2024",0
"Kepala Biro Administrasi Pimpinan (Adpim) Setdaprov Sumbar, Mursalim menegaskan penyaluran bantuan melalui prosedur administrasi dan birokrasi resmi di Pemprov Sumbar.",PENIPUAN Bantuan Untuk Masjid Oleh Sekda Sumbar Lewat WA,https://turnbackhoax.id/2024/09/18/penipuan-bantuan-untuk-masjid-oleh-sekda-sumbar-lewat-wa/,"September 18, 2024",0
Akun tiruan. Heri menegaskan nomor telepon yang ia gunakan tidak pernah berubah.,PENIPUAN Akun WA Kadis PUPR Aceh Jaya Heri Etika,https://turnbackhoax.id/2024/09/18/penipuan-akun-wa-kadis-pupr-aceh-jaya-heri-etika/,"September 18, 2024",0
Fadly Amran tidak pernah menjual berbagai kendaraan melalui lembaga lelang.,PENIPUAN Pesan WA Tawaran Motor Lelang Oleh Wali Kota Padang Fadly Amran,https://turnbackhoax.id/2024/09/18/penipuan-pesan-wa-tawaran-motor-lelang-oleh-wali-kota-padang-fadly-amran/,"September 18, 2024",1
Ditjen Bimas Hindu memastikan surat tersebut palsu.,PENIPUAN Surat Undangan Pencairan Dana Bantuan Pembangunan Pura Dari Bimas Hindu,https://turnbackhoax.id/2024/09/18/penipuan-surat-undangan-pencairan-dana-bantuan-pembangunan-pura-dari-bimas-hindu/,"September 18, 2024",0
Kecamatan Pringapus mengimbau masyarakat tidak memercayai akun WA tersebut karena bukan milik Bapak Camat Pringapus.,PENIPUAN Akun WhatsApp Camat Pringapus Budi Santosa,https://turnbackhoax.id/2024/09/18/penipuan-akun-whatsapp-camat-pringapus-budi-santosa/,"September 18, 2024",0
Sekadako Indra Pomi dengan tegas menyatakan akun Facebook dan WhatsApp tersebut bukan miliknya.,PENIPUAN Akun Tiruan Sekdako Pekanbaru Indra Pomi Nasution,https://turnbackhoax.id/2024/09/18/penipuan-akun-tiruan-sekdako-pekanbaru-indra-pomi-nasution/,"September 18, 2024",0
Informasi keliru. Faktanya video tersebut terjadi di Suriah pada tahun 2012 dan tidak berkaitan dengan isu Israel-Palestina.,SALAH Video Jenazah Seorang Palestin Meledak Akibat Dipasang Bom Oleh Israel,https://turnbackhoax.id/2024/09/18/salah-video-jenazah-seorang-palestin-meledak-akibat-dipasang-bom-oleh-israel/,"September 18, 2024",1
Dian menegaskan akun Facebook tersebut tidak benar dan bukan miliknya.,PENIPUAN Akun FB Dian Rachmat Yanuar Menyalurkan Donasi Tempat Ibadah,https://turnbackhoax.id/2024/09/18/penipuan-akun-fb-dian-rachmat-yanuar-menyalurkan-donasi-tempat-ibadah/,"September 18, 2024",0
"Narator hanya membaca ulang artikel berjudul “Abrasi Sebabkan 800 Rumah di Pesisir Demak Rusak Parah, 25 Persen Sudah Terima Bantuan”.",SALAH Gelombang Tinggi Hancurkan Demak pada 13 September 2024,https://turnbackhoax.id/2024/09/18/salah-gelombang-tinggi-hancurkan-demak-pada-13-september-2024/,"September 18, 2024",0
"Hasil periksa fakta Ainayya. Faktanya, narator hanya membaca ulang artikel milik Madina Pos dan Mata Telinga mengenai banjir kiriman di Kecamatan Batang Natal pada 7",SALAH Ratusan Rumah di Batang Natal Ambles Diterjang Banjir pada 8 September 2024,https://turnbackhoax.id/2024/09/18/salah-ratusan-rumah-di-batang-natal-ambles-diterjang-banjir-pada-8-september-2024/,"September 18, 2024",0
"Hasil periksa fakta Rahmah. Informasi tidak benar. BMKG tidak membuat dan menyebarluaskan informasi tersebut. KATEGORI: MISLEADING CONTENT SUMBER: FACEBOOKhttps://archive.is/nRqbg NARASI:""Prediksi Tsunami di Batam: Sekolah Diliburkan",SALAH PREDIKSI TSUNAMI DI BATAM SEKOLAH LIBUR MULAI TANGGAL 18 SEPTEMBER 2024,https://turnbackhoax.id/2024/09/18/salah-prediksi-tsunami-di-batam-sekolah-libur-mulai-tanggal-18-september-2024/,"September 18, 2024",0
Hasil periksa fakta Evarizma Zahra. Konten yang menyesatkan. Biksu yang ada di foto itu adalah Luang Phor Pian asal Kamboja yang meninggal di Thailand sejak,SALAH Foto Biksu yang Ditemukan di Dalam Gua Dekat Waduk Karangkates Malang,https://turnbackhoax.id/2024/09/18/salah-foto-biksu-yang-ditemukan-di-dalam-gua-dekat-waduk-karangkates-malang/,"September 18, 2024",0
"Hasil periksa fakta Evarizma Zahra. Konten yang menyesatkan. Video motor yang terkena ban truk tersebut terjadi di Kuala Lumpur Malaysia, bukan Bekasi. ===== KATEGORI: KONTEN",SALAH Video Motor Hancur Terkena Ban Truk di Bekasi,https://turnbackhoax.id/2024/09/18/salah-video-motor-hancur-terkena-ban-truk-di-bekasi/,"September 18, 2024",0
Hasil periksa fakta Raymondha Elsha Klaim yang mengatakan ikan berloncatan tanda tsunami dan gempa di Indonesia adalah tidak benar. Pejabat dan peneliti setempat menjelaskan bahwa,SALAH Video Berisi Klaim Ikan Berloncatan Tanda Tsunami dan Gempa,https://turnbackhoax.id/2024/09/18/salah-video-berisi-klaim-ikan-berloncatan-tanda-tsunami-dan-gempa/,"September 18, 2024",0
Hasil periksa fakta Raymondha Elsha Klaim mengenai 74 persen orang yang meninggal mendadak akibat vaksin Covid-19 adalah tidak benar. Berdasarkan penelitian yang dilakukan otoritas kesehatan,SALAH 74 Persen Orang Meninggal Akibat Vaksin Covid-19,https://turnbackhoax.id/2024/09/18/salah-74-persen-orang-meninggal-akibat-vaksin-covid-19/,"September 18, 2024",0
"Hasil periksa fakta Raymondha Elsha Faktanya, narator hanya membaca ulang artikel berjudul “4 Kecamatan di Kabupaten Bandung Terendam Banjir”. Artikel tersebut memberitakan mengenai hujan yang",SALAH Sungai di Bandung Meluap Menenggelamkan Ribuan Rumah,https://turnbackhoax.id/2024/09/18/salah-sungai-di-bandung-meluap-menenggelamkan-ribuan-rumah/,"September 18, 2024",0
"Hasil periksa fakta Raymondha Elsha Link yang tertera pada unggahan Facebook tersebut bukan merupakan website resmi milik Bank Woori Saudara, website resmi Woori Saudara adalah bankwoorisaudara.com .",PENIPUAN Undian Berhadiah Bank Woori Saudara pada September 2024,https://turnbackhoax.id/2024/09/18/penipuan-undian-berhadiah-bank-woori-saudara-pada-september-2024/,"September 18, 2024",0
Hasil periksa fakta Raymondha Elsha Klaim yang menyebut bahwa perusahaan farmasi Moderna mengakui bahwa vaksin Covid-19 buatan mereka menyebabkan kanker adalah salah. Kekhawatiran potensial soal,SALAH Moderna Mengakui Vaksin Covid-19 Menyebabkan Kanker,https://turnbackhoax.id/2024/09/18/salah-moderna-mengakui-vaksin-covid-19-menyebabkan-kanker/,"September 18, 2024",0
Hasil periksa fakta Raymondha Elsha Klaim yang mengatakan hujan es dan angin puting beliung sapu bersih ratusan rumah di Sumatera Utara adalah tidak benar. Faktanya,SALAH Tornado dan Hujan Es Sapu Bersih Ratusan Rumah di Sumatera Utara,https://turnbackhoax.id/2024/09/18/salah-tornado-dan-hujan-es-sapu-bersih-ratusan-rumah-di-sumatera-utara/,"September 18, 2024",0
"Hasil periksa fakta Raka. [FAKTANYA]: Klaim bahwa pijat kaki bisa menyembuhkan sesak napas menahun adalah keliru. Penyebab sesak napas sangat beragam, mulai dari penyakit paru-paru,",SALAH: Pijat di kaki bisa sembuhkan sesak nafas,https://turnbackhoax.id/2024/09/18/salah-pijat-di-kaki-bisa-sembuhkan-sesak-nafas/,"September 18, 2024",0
"Hasil periksa fakta Raka. [FAKTANYA]: Pada pasien dengan penurunan fungsi ginjal tahap akhir, yang disebut sebagai gagal ginjal kronis, pengobatan memerlukan prosedur medis seperti cuci",SALAH: Minuman herbal bisa menggantikan cuci darah untuk gagal ginjal,https://turnbackhoax.id/2024/09/18/salah-minuman-herbal-bisa-menggantikan-cuci-darah-untuk-gagal-ginjal/,"September 18, 2024",0
Hasil periksa fakta Raka [FAKTANYA]: Klaim yang menyebut Disease X adalah bocoran pandemi berikutnya yang disiapkan oleh WHO adalah keliru. Penyakit X bukanlah patogen yang,SALAH: WHO siapkan pandemi berikutnya,https://turnbackhoax.id/2024/09/18/salah-who-siapkan-pandemi-berikutnya/,"September 18, 2024",0
Hasil periksa fakta Raka. [FAKTANYA]: Klaim bahwa ahli farmasi telah menempatkan bahan kimia penyebab kanker dalam vaksin Covid-19 terbukti menyesatkan. Klaim-klaim ini telah dibantah oleh,SALAH: Ahli Farmasi menempatkan bahan penyebab kanker dalam vaksin Covid-19,https://turnbackhoax.id/2024/09/18/salah-ahli-farmasi-menempatkan-bahan-penyebab-kanker-dalam-vaksin-covid-19/,"September 18, 2024",0
