date,URL,Title,Narrative,Statement,Label
"September 26, 2018",https://turnbackhoax.id/2018/09/26/benar-klarifikasi-terkait-pesta-budaya-tabuik-yang-disebut-beraliran-syiah/,[BENAR] Klarifikasi terkait Pesta Budaya Tabuik yang Disebut Beraliran Syiah,"Pesta budaya Tabuik yang dirayakan setiap tahunnya di Pariaman, Sumatera Barat, menuai kontroversi. Banyak warganet menyebut tradisi Tabuik merupakan budaya Syiah.
Argumen dari warganet itu berasal dari ceramah beberapa ulama yaitu, Ustadz Jel Fathullah dan Ustadz Abdul Somad.
Menyikapi informasi tersebut, Wali Kota Pariaman, Sumatera Barat, Mukhlis Rahman menyatakan Pesta Budaya Tabuik yang dilaksanakan pemerintah setempat pada 11-23 September 2018 adalah agenda pariwisata bukan aliran Syiah.
“Sebagai kepala daerah ini merupakan tugas saya untuk terus meluruskan masih adanya anggapan miring masyarakat yang mengatakan Pesta Budaya Tabuik di Pariaman merupakan aliran syiah,” kata dia Pariaman, Senin.
Ia mengatakan pesta budaya tabuik yang terus dilaksanakan setiap tahun oleh pemerintah setempat, merupakan agenda pariwisata daerah serta tidak berkaitan dengan agama.
Agenda pariwisata tersebut ujar dia, dilakukan untuk mendatangkan wisatawan domestik maupun mancanegara ke Kota Pariaman sekaligus mengimbau para perantau untuk pulang kampung.
Pihaknya menyayangkan pada setiap penyelenggaraan pesta budaya tabuik ini masih ada anggapan atau isu miring di media sosial yang mengaitkan kegiatan ini dengan aliran Syiah.
“Setiap tahun isu miring ini selalu muncul, dan setiap tahun juga pemerintah daerah menjelaskan bahwa pesta budaya tabuik bukan Syiah,” katanya.
Pihaknya menegaskan pesta budaya tabuik Pariaman sama sekali tidak ada kaitannya dengan Agama Islam, selain itu setiap prosesi juga tidak berbau agama.
Bahkan ujar dia, jika ada orang yang mengatakan masyarakat Pariaman menganut aliran Syiah maka hal itu jelas karena merasa iri dengan kebudayaan daerah setempat.
Namun kata dia, dahulunya sejarah Tabuik pada saat perang Karbala bisa jadi berkaitan dengan hal itu, namun di Pariaman dijadikan sebagai even budaya.
Pesta Budaya Tabuik merupakan perayaan lokal dalam rangka memperingati Asyura, gugurnya Imam Husein, cucu Nabi Muhammad SAW, yang dilakukan oleh masyarakat di Kota Pariaman.
Pesta Budaya Tabuik tersebut juga menampilkan kembali pertempuran Karbala, dan memainkan gendang tassa. Tabuik merupakan istilah untuk usungan jenazah yang dibawa selama prosesi upacara tersebut.
Fact Checker : Levy Nasution","“Setiap tahun isu miring ini selalu muncul, dan setiap tahun juga pemerintah daerah menjelaskan bahwa pesta budaya tabuik bukan Syiah,” katanya.

",0
"September 25, 2018",https://turnbackhoax.id/2018/09/25/benar-klarifikasi-terkait-video-viral-pagar-masjid-istiqlal-yang-ditutup/,[BENAR] Klarifikasi terkait Video Viral Pagar Masjid Istiqlal yang Ditutup,"Video yang memperlihatkan pagar Masjid Istiqlal, Jakarta Pusat, ditutup dan jemaah harus menyelip di sela-selanya, ramai jadi bahan perbincangan oleh warganet.
Dalam video itu, tampak beberapa orang yang menyelip di sela-sela pagar untuk keluar. Seorang pria yang merekam video itu mengaitkan ditutupnya pagar Masjid Istiqlal dengan rezim saat ini.
“Sekarang pengurusnya cukup zalim ya. Mau ke masjid saja diblokir. Kayak gini nih pengurus Masjid Istiqlal. Mau ke masjid harus lewat pintu utama sementara ini masjid, masjid umat Islam. Subhanallah. Kita doakan rezim negeri ini cepet tumbang sehingga masjid ini benar benar dapat dimanfaatkan,” kata pria yang merekam video tersebut.
Pihak pengurus Masjid Istiqlal angkat bicara terhadap video yang telah viral tersebut.
Kepala Protokol Masjid Istiqlal Abu Hurairah mengatakan video tersebut memperlihatkan peristiwa pada Minggu (23/9) lalu.
“Itu saat ada kajian Ustaz Yusuf Mansur di Masjid Istiqlal dan jemaah yang terlihat dalam video tersebut adalah jamaah yang hendak keluar menuju Juanda namun malas melalui pintu gerbang utama,” kata Abu saat dimintai konfirmasi, Selasa (25/9/2018).
Abu Hurairah mengatakan setiap Minggu dan saat ada kajian rutin yang jemaahnya membeludak, jumlah pedagang di lingkungan Masjid Istiqlal juga membeludak. Untuk mengantisipasi masuknya pedagang, pihak keamanan lalu menutup seluruh pintu gerbang dari arah Jl Juanda dan jemaah diminta masuk melalui pintu utama di gerbang Al-Fattah.
“Tidak benar kalau yang ditutup adalah gerbang utama dan jemaah ditahan untuk tidak masuk ke dalam Masjid Istiqlal, bahkan secara logika pun tidak mungkin pengurus yang 100% muslim melarang saudaranya yang muslim juga untuk beribadah di masjid Allah,” tegasnya.
Abu Hurairah menegaskan pintu gerbang Juanda ditutup untuk mengurangi akses para pedagang yang membeludak dari arah Jl Juanda. Dia mengatakan ini upaya pengurus untuk mewujudkan Masjid Istiqlal yang bersih.
“Sebenarnya bukan sekali ini saja pintu gerbang Juanda ditutup. Bagi jemaah yang sering ke Masjid Istiqlal dari arah Juanda pasti sering menemukan gerbang Juanda tertutup dan jemaah diminta untuk masuk melalui pintu utama,” ungkap Abu.","“Itu saat ada kajian Ustaz Yusuf Mansur di Masjid Istiqlal dan jemaah yang terlihat dalam video tersebut adalah jamaah yang hendak keluar menuju Juanda namun malas melalui pintu gerbang utama,” kata Abu",0
"September 25, 2018",https://turnbackhoax.id/2018/09/25/benar-klarifikasi-kpk-terkait-foto-setya-novanto-tanpa-baju-tahanan/,[BENAR] Klarifikasi KPK Terkait Foto Setya Novanto Tanpa Baju Tahanan,"Komisi Pemberantasan Korupsi (KPK) mengklarifikasi atas beredarnya foto Mantan Ketua Dewan Perwakilan Rakyat (DPR) RI yang tengah berada di luar tahanan dan tidak menggunakan seragam tahanan KPK. Dilansir dari antaranews.com, merdeka.com, detik.com, liputan6.com, dan viva.co.id, Juru Bicara KPK Febri Diansyah mengatakan, perihal Setnov tidak menggunakan baju tahanan KPK dikarenakan mantan Ketua Umum Golkar tersebut sudah bukan tahanan KPK melainkan tahanan Lapas Sukamiskin.

“Terkait sejumlah informasi yang beredar dan pertanyaan tentang kenapa Setya Novanto tidak mengenakan baju tahanan KPK, perlu kami jelaskan bahwa Setya Novanto tidak lagi berada pada masa penahanan KPK karena sudah dilakukan eksekusi ke Lapas Sukamiskin setelah putusan berkekuatan hukum tetap,” kata Febri.

Adapun, perihal keberadaan Setnov di luar tahanan, Febri menjelaskan, hal itu terkait pemanggilan pemanggilan yang bersangkutan pada Selasa (18/9) untuk keperluan persidangan kasus proyek KTP-elektronik (KTP-el) di Pengadilan Tindak Pidana Korupsi (Tipikor) Jakarta dengan terdakwa Irvanto Hendra Pambudi dan Made Oka Masagung.

“Terdapat kebutuhan menghadirkan saksi Setya Novanto dan sejumlah pihak lain untuk kepentingan sidang tersebut. Tentu dalam perjalanan dari Sukamiskin ke Jakarta ada jeda waktu dan ada kemungkinan petugas beristirahat di tempat tertentu,” jelasnya.

Meski tengah beristirahat dalam perjalanan, Febri menambahkan, penjagaan terhadap Setnov tetap sesuai dengan SOP (Standar Operasional Prosedur) yang berlaku. “Namun, hal tersebut sepenuhnya tentu tetap perlu sesuai dengan SOP (Standar Operasional Prosedur) di Ditjen Pemasyarakatan khususnya Lapas Sukamiskin,” ungkap Febri.

Walaupun informasi mengenai foto itu tidak sepenuhnya tepat, Febri mengatakan, KPK mengapresiasi keinginan dan peran masyarakat mengawasi ketika melihat ada terpidana yang berada di luar seolah-olah dalam kondisi bebas. “Meskipun informasi yang beredar tidak sepenuhnya tepat, namun KPK menghargai keinginan dan peran masyarakat mengawasi ketika melihat ada terpidana yang berada di luar seolah-olah dalam kondisi bebas,” pungkasnya.","“Terkait sejumlah informasi yang beredar dan pertanyaan tentang kenapa Setya Novanto tidak mengenakan baju tahanan KPK, perlu kami jelaskan bahwa Setya Novanto tidak lagi berada pada masa penahanan KPK karena sudah dilakukan eksekusi ke Lapas Sukamiskin setelah putusan berkekuatan hukum tetap,” kata Febri.",0
"September 16, 2018",https://turnbackhoax.id/2018/09/16/benar-misbakhun-bantah-fasilitasi-rscc-adakan-konferensi-pers-terkait-pemblokiran-rekening-bank-milik-ruben-ps-marey/,[BENAR] “Misbakhun Bantah Fasilitasi RSCC Adakan Konferensi Pers Terkait Pemblokiran Rekening Bank Milik Ruben PS Marey”,"Pesan yang tersebar melalui pesan berantai Whatsapp itu menyebutkan konferensi pers akan diselenggarakan di ruang kerja Misbakhun di Gedung DPR RI pada Senin (17/9) besok.
Menanggapi itu, Misbakhun memberikan klarifikasinya. Ia menyatakan informasi tersebut adalah tidak benar atau hoaks.
“Undangan Peliputan yang disebarkan dengan mengatas namakan Ratna Sarumpaet Crisis Center (RSCC) di atas adalah undangan palsu dan hoaks. Sebagai anggota DPR RI, saya tidak pernah menerima pengaduan soal masalah tersebut,” ujar Misbakhun, Minggu (16/9).
Tentang lembaga RSCC sendiri, Misbakhun mengaku tidak pernah mengetahuinya. Dan tidak pernah berkerja sama dalam bentuk apa pun.
“Saya tidak pernah berhubungan dengan RSCC dalam bentuk apa pun. Bahkan saya tidak tahu ada lembaga RSCC,” tegas Misbakhun.
Mengingat tugasnya sebagai Anggota DPR yang banyak menerima laporan, Misbakhun mengaku untuk informasi yang tersebar terkait RSCC dan penutupan rekening bank atasa nama Ruben PS Marey, belum pernah didengarnya.
“Saya tidak pernah tahu, Mendengar pun tidak karena sebagai anggota DPR RI juga tidak pernah menerima pengaduan soal masalah tersebut,” pungkas Misbakhun.
Dan berikut keterangan lengkap dari Misbakhun:
Saya membaca beredarnya Undangan Peliputan/Release yang dilkeluarkan oleh Ratna Sarumpaet Crisis Center (RSCC) bertanggal 16 September 2018 yang dikirimkan melalui Whatsapp Group diantaranya Suara Rakyat Merdeka ada yang memposting Undangan Peliputan tersebut.
1. Saya tidak pernah berhubungan dengan apa yg disebut dengan Ratna Sarumpaet Crisis Center (RSCC) dalam bentuk komunikasi apapun. Bahkan saya tidak tahu adanya lembaga tersebut kalau itu berbentuk lembaga.
2. Saya tidak pernah membuat kesepakatan dengan Ratna Sarumpaet Crisis Center (RSCC) untuk memfasilitasi sebuah undangan jumpa pers di ruang kerja saya pada hari Senin tanggal 17 September 2018 pukul 10.00 WIB di gedung Nusantara 1 DPR RI seperti pada tanggal yang disebarkan pada undangan peliputan tersebut.
3. Subtansi masalah kasus pembekuan rekening yang disebutkan milik Ruben S Marey S.Sos., MS.i dan kawan-kawan seperti yang diuraikan dalam Undangan Peliputan/Release tersebut, saya tidak pernah tahu, tidak pernah mendengar dan sebagai anggota DPR RI tidak pernah menerima pengaduan soal masalah tersebut.
4. Saya menganggap bahwa Undangan Peliputan yang disebarkan dengan mengatas namakan Ratna Sarumpaet Crisis Center (RSCC) di atas adalah undangan palsu dan HOAX.","“Undangan Peliputan yang disebarkan dengan mengatas namakan Ratna Sarumpaet Crisis Center (RSCC) di atas adalah undangan palsu dan hoaks. Sebagai anggota DPR RI, saya tidak pernah menerima pengaduan soal masalah tersebut,” ujar Anggota DPR Komisi XI Fraksi Golkar, Misbakhun, Minggu (16/9).

",0
"Agustus 29, 2018",https://turnbackhoax.id/2018/08/29/benar-dirumorkan-punya-aturan-baru-pembatasan-waktu-pasien-bertemu-dokter-bpjs-angkat-bicara/,"[BENAR] DIRUMORKAN PUNYA ATURAN BARU PEMBATASAN WAKTU PASIEN BERTEMU DOKTER, BPJS ANGKAT BICARA","Berikut caption yang dituliskan oleh beberapa pengguna twitter :
“Aturan baru lagi BPJS ya, waktu temu pasien-dokter akan dibatasi, jadi pasien-pasien BPJS yang maha galak jangan marah kalau tidak bisa nanya ini itu ke dokternya, tanyanya ke kantor BPJS saja,” demikian tulis salah satu netizen.
Melansir dari kompas.com, pihak BPJS pun akhirnya mengklarifikasi terkait munculnya rumor kabar tersebut. Kepala Humas BPJS Kesehatan, M Iqbal Anas Ma’ruf mengatakan bahwa apa yang terlihat pada foto bukanlah peraturan baru terkait pembatasan waktu pelayanan. Akan tetapi merupakan cara untuk memastikan kemampuan masing-masing poli di RS dalam hal pelayanan.
Jika RS tersebut meng-input waktu konsultasi di poli bedah adalah 10 menit, maka daya tampung pasien yang dapat diterima adalah 18 pasien.
“Untuk simplifikasi dilakukan uji coba menjadi sistem rujukan online. Bukan peraturan. Ini kan mengubah manual ke IT. Tidak ada pembatasan waktu pelayanan,” kata Iqbal kepada Kompas.com, Selasa (28/8/2018).
“Sekarang diuji coba dulu untuk dapat melakukan rujukan ke RS bagi pasien yang secara indikasi medis memerlukan pelayanan spesialis. (Sistem rujukan) menggunakan IT atau online,” ujar Iqbal.
Rujukan online ini tetap memerhatikan ketentuan Peraturan Menteri Kesehatan yang mengatur sistem rujukan pelayanan kesehatan perorangan. Dengan diterapkannya rujukan online, pihak RS memasukkan data ke dalam sistem aplikasi. Data tersebut berisi rata-rata waktu pelayanan pasien dapat dilayani pada suatu RS dalam durasi jam pelayanan yang ada di poli RS tersebut.
“Agar bisa disesuaikan dengan kapasitas dan kemampuan masing-masing RS,” lanjut dia.
Sistem akan menampilkan dokter spesialis atau sub-spesialis yang tersedia, sehingga FKTP dapat memilih sesuai kebutuhan medis. Sistem ini terkoneksi secara nasional, di mana setiap rumah sakit dan FKTP dapat melakukan koordinasi untuk memastikan pelayanan kesehatan rujukan yang dibutuhkan oleh peserta BPJS. Lama pelayanan waktu tersebut didasarkan pada pengalaman RS melayani pasien selama ini. Iqbal menambahkan, waktu pelayanan ini sebenarnya membantu RS mengukur kapasitas pelayanan kepada para pasiennya.","Kepala Humas BPJS Kesehatan, M. Iqbal Anas Ma’ruf : “Sekarang diuji coba dulu untuk dapat melakukan rujukan ke RS bagi pasien yang secara indikasi medis memerlukan pelayanan spesialis. (Sistem rujukan) menggunakan IT atau online,”

",0
"Agustus 12, 2018",https://turnbackhoax.id/2018/08/12/benar-satelit-merah-putih-milik-telkom-indonesia-resmi-diluncurkan-spacex/,[BENAR] “Satelit Merah Putih Milik Telkom Indonesia Resmi Diluncurkan SpaceX”,"Satelit Merah Putih milik PT Telkom Indonesia (Persero) Tbk telah meluncur ke orbit bersama SpaceX Falcon 9, dari Cape Canaveral Air Force Station, Florida, sekitar pukul 12:18 WIB.

Satelit Merah Putih akan menempati slot orbit 108 derajat Bujur Timur (108 BT). Satelit Merah Putih direncanakan akan melayani wilayah telekomunikasi di Indonesia dan Internasional.

Ia memiliki kapasitas 60 transponder aktif yang terdiri dari 24 transponder C-Band dan 12 transponder Extended C-Band yang akan melayani telekomunikasi wilayah Indonesia dan Asia Tenggara.

Sementara itu, 24 transponder c-Band lainnya akan menjangkau wilayah Asia Tenggara. Satelit ini menggunakan platform SSL1300 besutan Space System Loral yang didesain tahan selama 16 tahun.

Anda juga dapat menyaksikan peluncuran satelit Merah Putih secara langsung lewat tautan di bawah ini.

Sebagai informasi, satelit Merah Putih akan menggantikan tugas satelit Telkom-1 yang sudah mengorbit sejak 4 Agustus 1999.

Dilansir NPR, Selasa (7/8/2018), ini adalah satelit pertama yang diluncurkan roket Falcon 9 dengan pendorong Block 5 setelah diperbarui. Sebelumnya Falcon 9 mengirim satelit Bangladesh, pada 11 Mei 2018.

Sejak saat itu, SpaceX terus melakukan pemeriksaan dan perbaikan. Tujuannya adalah untuk menekan biaya dan menghemat waktu penyelesaian misi.

CEO SpaceX, Elon Musk, mengklaim Falcon 9 dengan pendorong Block 5 adalah roket paling andal yang pernah dibuatnya.

“Misalnya kami membuat sirip (roket) – yang digunakan untuk mengarahkan roket kembali ke bumi – dari titanium supaya roket tidak terbakar dalam perjalanan pulang,” terang Musk kepada The Verge, Selasa (7/8/2018).

“Mesin juga memiliki pelindung panas baru yang menjaga roket dalam suhu tinggi selama terjun melalui atmosfer. Selain itu, struktur yang menahan mesin ke bagian bawah roket sekarang menggunakan kunci bukan dilas, hal ini agar lebih mudah saat memisahkan diri.”",Satelit Merah Putih Milik Telkom Indonesia Resmi Diluncurkan SpaceX,0
"Agustus 8, 2018",https://turnbackhoax.id/2018/08/08/14066/,"[BENAR] DIKABARKAN MUNDUR DARI KSP, MOELDOKO BERI KLARIFIKASI","Beredar kabar bahwa Jenderal (Purn) Moeldoko telah mundur dari Kepala Staf Kepresidenan. Melansir dari detik.com, kabar tersebut pertama kali didapat dari seorang penulis yang mengaku mendapat informasi dari pihak Istana terkait mundurnta Moeldoko.

Mendengar ada kesimpang siuran informasi yang beredar, pihak KSP akhirnya melakukan klarifikasi. Melalui Deputi IV KSP, Eko Sulistiyo menyebutkan bahwa ia telah menghubungi staf khusus yang memang dekat dengan Moeldoko dan mereka tidak membenarkan informasi tersebut. Eko menambahkan bahwa Moeldoko masih mengikuti rapat dan sempat menghubunginya guna mempertanyakan perihal update gempa di Nusa Tenggara Barat.

Bantahan mengenai mundurnya Moeldoko juga dibantah langsung oleh pihak terkait. Saat dikonfirmasi, Moeldoko menyebut bahwa kabar tersebut tidak benar. Moeldoko memaparkan bahwa pagi hari sebelum isu tersebut meluas, Ia masih mengikuti sidang kabinet paripurna yang dipimpin oleh Presiden Jokowi. Ia juga menggelar rapat terkait tenaha kerja asing di kantornya pada siang hari.","Kepala Staf Kepresidenan, Moeldoko : “Berita dari mana? Enggak, saya masih di KSP,”.

Deputi IV KSP Eko Sulistyo : “Di tengah dinamika politik semacam ini, saya berharap masyarakat tidak mudah percaya dengan isu semacam ini dan tidak jelas sumbernya,”.",0
"Juli 18, 2018",https://turnbackhoax.id/2018/07/18/benar-pt-indonesia-morowali-industrial-park-imip-membantah-isu-senjata-api-selundupan/,[BENAR] PT Indonesia Morowali Industrial Park (IMIP) Membantah Isu Senjata Api Selundupan,"Isu mengenai senjata api yang masuk lewat kontainer di lingkungan PT Indonesia Morowali Industrial Park (IMIP) di Sulawesi Tengah ramai beredar di media sosial. Namun hal tersebut dibantah oleh pihak manajemen PT IMIP melalui Koordinator Humas dan Public Media Relationnya, Dedy Kurniawan.
Melalui pesan singkat Dedy menjelaskan bahwa informasi yang beredar tersebut adalah tidak benar.
“Sebenarnya kami sungguh tidak berkeinginan untuk menanggapi informasi hoax semacam ini. Kami sangat yakin teman-teman media atau siapapun yang sudah membaca tulisan itu akan langsung tahu bahwa ini adalah informasi sampah” ujarnya Selasa (17/7/2018).

1). pemilik akun kami yakini menggunakan nama palsu, itu dinyatakan bahwa jumlah karyawan yang bekerja di kawasan PT IMIP sebanyak 80 ribu pekerja dana 70 persen diantaranya adalah TKA dari Tiongkok. Ini jelas salah, jumlah tenaga kerja Indonesia hingga saat ini sesuai dengan yang dilaporkan ke Kemenaker, Pemkab Morowali, dan Pemprov Sulawesi Tengah, yang mana TKA berjumlah sekitar 2000 orang dan Tenaga Kerja Indonesia sekitar 24 ribu orang.
2). Mengenai senjata api, ini merupakan informasi hoax sekaligus menggelikan. Kami sangat meyakini teman-teman media pastinya sudah tahu bahwa jangankan satu kontainer, satu pucuk senjata atau satu butir peluru organik saja sudah bikin geger apalagi satu kontainer.
3). Di kawasan PT IMIP ada ratusan aparat keamanan gabungan dari kepolisian dan TNI yang bertugas disini. Jika memang ada temuan senjata satu kontainer pasti mereka mengetahuinya.
4). Orang atau pihak pihak tersebut juga gagal membuktikan mengenai temua senpi sebanyak satu kontainer. Foto senjata yang beredar itu diambil dari internet.
5). kebohongan info itu semakin nampak dengan mengaitkan gerakan 30 september 1965 jilid 2. pertanyaannya, memangnya mudah membuat gerakan makar semacam itu ditengah kondisi TNI dan POLRI serta pemerintah yang kuat? Apalagi masyarakat sekarang tidak mudah dibohongi dengan info semacam ini.
6). Dikawan PT IMIP tertanam investasi yang jumlahnya kurang lebih 100 trilyun rupiah. Sangat tidak masuk akal ditengah iklim investasi yang baik, para investor melakukan perbuat ilegal dan melanggar hukum.
7). terakhir, kami mempersilahkan pihak-pihak berkompeten untuk datang melakukan pemeriksaan bahkan kalau perlu seluruh kontainer yang ada di PT IMIP diperiksa untuk membuktikan informasi hoax semacam ini. Demikian klarifikasi dari pihak IMIP.","“Sebenarnya kami sungguh tidak berkeinginan untuk menanggapi informasi hoax semacam ini. Kami sangat yakin teman-teman media atau siapapun yang sudah membaca tulisan itu akan langsung tahu bahwa ini adalah informasi sampah” ujarnya Selasa (17/7/2018).

",0
"Juli 16, 2018",https://turnbackhoax.id/2018/07/16/benar-klarifikasi-kuasa-hukum-buni-yani-terkait-judul-artikel-buni-yani-saya-diterlantarkan-setelah-ahok-masuk-penjara-saya-menyesal-mencelakai-ahok/,"[BENAR] Klarifikasi Kuasa Hukum Buni Yani Terkait Judul Artikel “Buni Yani: Saya Diterlantarkan Setelah Ahok Masuk Penjara, Saya Menyesal Mencelakai Ahok”","Kuasa hukum Buni Yani, Aldwin Rahadian mengklarifikasi bahwa pemberitaan di portal Berita Keren yang mencatut nama kliennya adalah berita palsu (hoax).
Aldwin mengklarifikasi hal itu melalui akun Twitternya @AldwinRahadian. Adapun berita yang dimaksud berjudul “Buni Yani: Saya Ditelantarkan Setelah Ahok Masuk Penjara, Saya Menyesal Menyelakai Ahok”.
“Saya memastikan sebagai kuasa hukum Buni Yani @BuniYani bahwa berita terkait dibawah ini adalah HOAX! dan fitnah biadab, untuk itu meminta kepada @RESKRIMPOLRI untuk menangkap penyebar berita hoax dari alamat web tersebut. #AntiHoax,” ujar Aldwin, Sabtu (14/7).

Tak hanya Aldwin, Anggota DPD RI, Fahira Idris turut mengomentari adanya pemberitaan tersebut. Ia mengatakan pemberitaan itu ialah fitnah.
Untuk itu, Fahira mendoakan Buni Yani agar diberikan kesabaran dan kekuatan. Tak lupa, Fahira pun meminta Polisi menangkap penyebar berita itu.
“Astagfirullah, fitnah tak berkesudahan.. Semoga Bang Buni Yani @BuniYani dilimpahkan kesabaran dan kekuatan, serta derajatnya diangkat oleh AllahSWT.. Al Faatihah.. Mohon sumber penyebar ini ditangkap cc @DivHumas_Polri @CCICPolri. Yuk Bantu RT agar masyarakat tau bhw ini #HOAX,” cuitnya.","“Saya memastikan sebagai kuasa hukum Buni Yani @BuniYani bahwa berita terkait dibawah ini adalah HOAX! dan fitnah biadab, untuk itu meminta kepada @RESKRIMPOLRI untuk menangkap penyebar berita hoax dari alamat web tersebut. #AntiHoax,” ujar Aldwin, Sabtu (14/7).

",0
"Juni 7, 2018",https://turnbackhoax.id/2018/06/07/benar-dituduh-punya-hubungan-spesial-dengan-ahok-grace-natalie-beri-klarifikasi/,"[BENAR] Dituduh Punya Hubungan Spesial Dengan Ahok, Grace Natalie Beri Klarifikasi","Ketua Umum PSI Grace Natalie belakangan diterpa isu tak sedap setelah sebuah akun twitter bernama @Hulk_idn memposting sebuah cuitan dengan narasi sebagai berikut :

“Cinta lokasi Ahok dan grace berlanjut ke tempat tidur | Ahok dan grace berbuat seperti suami istri | grace mendapat hadiah dari Ahok berupa kenalan taipan 9 naga | Ahok yang jadi perantara antara grace dan taipan 9 naga | akhirnya 9 naga gelontorkan dana untuk PSI | *infovalid,” tulis @Hulk_idn

Seiring munculnya postingan tersebut, melalui akun Facebooknya @officialgracenatalie Grace Natalie akhirnya angkat bicara. Ia membantah semua yang dituliskan akun @Hulk_idn dan akan melaporkan kejadian ini kepada pihak berwajib.","FITNAH INI MENGGELIKAN, TAPI TIDAK BISA DIDIAMKAN
Hhhhhhh…. Susah sekali untuk perempuan berkarya dalam dunia politik dan mencoba melakukan gebrakan di ruang publik..
Selama sehari terakhir saya kebanjiran pesan dari kolega. Mereka bertanya-tanya tentang apa yang mereka lihat di media sosial.
Yang pertama, mereka melihat kolase foto-foto saya. Masalahnya di antara foto-foto itu, ada foto ‘saya’ yang pahanya ke mana-mana atau yang mengenakan baju dengan belahan dada sangat rendah. Nama penyebarnya Prof tjohkohwie. Saya juga dikirim kolase foto itu
Waduuuh badan saya gak sebagus itu juga kali 😃 Lagipula itu editan juga memprihatinkan.. kepala sama badan gak nempel kayak naga terbang di sinetron! Hehe.
Belum selesai itu, ada lagi sebuah tweet dari akun Hulk. Ini lebih seram lagi. Dalam tweet itu saya digambarkan punya hubungan cinta dengan Ahok, sampai ke tempat tidur.
Bahkan, kata si Hulk ini, saya diperkenalkan kepada 9 naga oleh Ahok. Sehingga akhirnya 9 Naga menggelontorkan dana buat PSI. Di ujung tweet, dia menulis: Info Valid. Waduh, kalau ini valid, ya PSI sudah kaya raya dong.
Ini orang kok imajinasinya tanpa batas. Mesum pula!
Rasanya, kali ini kelakuan ini tidak bisa dibiarkan. Saya
laporkan ke polisi saja ya? Apa pendapat bro dan sis semua?",0
"Juni 6, 2018",https://turnbackhoax.id/2018/06/06/benar-kh-asep-saifuddin-chalim-bantah-sebut-orang-yang-menyarankan-memilih-gus-ipul-telah-berkhianat/,[BENAR] “KH Asep Saifuddin Chalim Bantah Sebut Orang yang Menyarankan Memilih Gus Ipul Telah Berkhianat”,"Menjelang pemilihan kepala daerah (Pilkada) serentak 2018 pada 27 Juni nanti, kabar bohong atau fitnah masih terus bergulir. Di antaranya pada Pilgub Jatim yang diikuti oleh dua pasang calon yakni Khofifah Indar Parawansa – Emil Elestianto Dardak dan Saifullah Yusuf (Gus Ipul) – Puti Guntur Soekarno.

Hoaks di Pilgub Jatim kali ini menyasar, Pengasuh Pondok Pesantren (PP) Amanatul Ummah, Kecamatan Pacet, Kabupaten Mojokerto, KH. Asep Saifuddin Chalim. Beredar meme yang berisi foto KH. Asep disertai tulisan yang intinya berbunyi orang yang telah menyarankan memilih Gus Ipul telah menghianati Allah dan Rasul. Berikut narasi lengkapnya;

“KYAI SEPUH YANG DUKUNG GUS IPUL & MBA PUTI. Orang yang menyarankan memilih Gus Ipul itu tidak boleh diikuti sebab mereka sudah berkhianat kepada Alloh dan Rosulnya. KH. Asef Saifuddin Halim, Pengasuh PP Amanatul Umat – Pacet, Mojokerto”.

Namun kabar yang menyebar lewat pesan berantai Whatsapp tersebut, telah dibantah oleh KH. Asep. Ia menyatakan kabar tersebut tidak benar adanya.

“Itu istilah hoax, itu sangat keji sekali. Saya punya rambu, saya punya upaya keras untuk tidak pernah mengatakan orang,” ujar KH. Asep, Rabu (6/6)

Sebagai informasi jauh sebelumnya, Polri sudah meminta kepada semua pemangku kepentingan agar bersama-sama meminimalisir potensi konflik pada pilkada 2018. Para tokoh masyarakat juga diminta ikut bersama-sama menciptakan suasana pilkada yang damai dan kondusif.

“Pemda tidak bisa kerja sendiri, Polri juga tidak bisa kerja sendiri, KPU juga tidak bisa kerja sendiri, kerja sama dengan tokoh masyarakat juga diperlukan. Kita harapkan tokoh masyarakat dan tokoh agama memaksimalkan perannya, paling tidak jangan provokasi,” ujar Kadiv Humas Mabes Polri, Irjen Pol. Setyo Wasisto, Kamis (30/11/17).","“Itu istilah hoax, itu sangat keji sekali. Saya punya rambu, saya punya upaya keras untuk tidak pernah mengatakan orang,” ujar KH. Asep, Rabu (6/6).",0
