date,URL,Title,Narrative,Statement,Label
"Agustus 23, 2024",https://turnbackhoax.id/2024/08/23/salah-pabrik-senjata-israel-berhasil-dibom-mujahidin/,[SALAH] Pabrik Senjata Israel Berhasil dibom Mujahidin,"Sebuah akun Twitter/X dengan nama akun “Boediantar4” pada tanggal 7 Agustus 2024 yang mengunggah video dengan narasi pabrik senjata Israel  berhasil dirudal Mujahidin.
Setelah melakukan penelusuran, faktanya  video tersebut merupakan dua video yang tidak berkaitan. setelah ditelusuri menggunakan Google Lens pada awal video merupakan video sebuah roket gagal terbang di atas pemungkinan padat di Tiongkok.
Insiden tersebut terjadi ketika Space Pioneer, perusahaan yang bertanggung jawab atas peluncuran, secara tidak sengaja menyalakan mesin roket saat kendaraan tersebut masih terhubung dengan peluncur.",Pabrik senjata Israhell berhasil dirudal Mujahidin,1
"Agustus 22, 2024",https://turnbackhoax.id/2024/08/22/salah-media-asing-bongkar-kebobrokan-upacara-di-ikn/,[SALAH] MEDIA ASING BONGKAR KEBOBROKAN UPACARA DI IKN,"Sebuah video bernarasikan media asing bongkar kebobrokan upacara di Ibu Kota Nusantara (IKN) beredar dari channel youtube bernama KOPI POLITIK pada 17 Agustus 2024.
Setelah ditelusuri, thumbnail yang menampilkan siaran televisi media asing seolah sedang membahas tentang Ibu Kota Nusantara (IKN) tersebut merupakan manipulasi dari salah satu potongan gambar dari video BBC News yang diunggah di web arsip. Dalam gambar aslinya tidak menampilkan pemberitaan terkait Ibu Kota Nusantara.
Narasi yang dibacakan dalam video tersebut bersumber dari artikel kompas.com berjudul “Kata Media Asing soal Upacara HUT RI di IKN, Sebut Pembangunan Belum Selesai”.
Artikel tersebut membahas tentang beberapa media asing yang menyoroti upacara Hari Ulang Tahun (HUT) Republik Indonesia (RI) ke-79 di Ibu Kota Nusantara (IKN), Kalimantan Timur pada Sabtu, 17 Agustus 2024. Beberapa media asing menyinggung pembangunan IKN yang belum selesai, suasana upacara dan tekad Indonesia membangun ibu kota baru menggantikan Jakarta.","MAMPUSS !! PENCITRAAN JOKOWI GAGAL, MEDIA ASING RAMAI-RAMAI BONGKAR KEBOBROKAN IKN

BREAKING NEWS  JOKOWI BANJIR HUJATAN  MEDIA ASING T3LANJ4NG1 KEBUSUKAN UPACARA DI IKN",1
"Agustus 22, 2024",https://turnbackhoax.id/2024/08/22/salah-trah-soeharto-turun-jokowi-terancam-gagal-rebut-golkar/,"[SALAH] TRAH SOEHARTO TURUN, JOKOWI TERANCAM GAGAL REBUT GOLKAR","Beredar sebuah video dari channel youtube bernama Garis Politik bernarasikan Jokowi terancam gagal rebut Golkar karena trah Soeharto turun. Video tersebut diunggah pada 15 Agustus 2024.
Setelah dilakukan penelusuran, thumbnail yang menampilkan panggung dan kader Golkar tersebut merupakan momen ketika Ribuan kader dan simpatisan menghadiri Kampanye Akbar Partai Golkar yang digrelar di Istora Senayan, Jakarta, Selasa, 9 April 2019. Foto tersebut dimanipulasi dengan tambahan foto Titik Soeharto, Jokowi dan Gibran.
Foto aslinya dimuat dalam situs liputan6.com dengan judul “FOTO: Ribuan Kader Hadiri Kampanye Akbar Partai Golkar di Istora Senayan”.
Dalam video tersebut terdapat narasi yang membahas tentang pegiat media sosial Alifurrahman menganalisa ada tiga kubu yang menginginkan posisi Ketua Umum (Ketum) Partai Golkar menggantikan Airlangga Hartarto serta mampu untuk menempatkan sesorang di dalamnya. Narasi tersebut bersumber dari artikel wartaekonomi.co.id berjudul “Ada 3 Kubu yang Ingin Posisi Ketum Golkar Gantikan Airlangga”.
Selanjutnya narator juga membacakan ulang artikel lainnya dari wartaekonomi.co.id yang berjudul “Kunci Prabowo untuk Dapatkan Posisi Ketum Golkar”. Dalam artikel ini membahas tentang pegiat media sosial Alifurrahman menilai Presiden terpilih Prabowo Subianto mempunyai faktor lebih baik untuk mendapatkan posisi Ketua Umum (Ketum) Partai Golkar, yaitu mantan istrinya Titiek Soeharto.","Politik terkini – JKW GAGAL BEREBUT GOLKAR?‪@garispolitik1320‬
MENGEJUTKAN..!  
TRAH SOEHARTO TURUN  
JKW TERANCAM GAGAL REBUT GOLKAR",1
"Agustus 22, 2024",https://turnbackhoax.id/2024/08/22/salah-berita-terkini-tak-mampu-bikin-negara-maju-akhirnya-jokowi-dituntut-mundur-dari-jabatan/,"[SALAH] Berita Terkini ~ Tak Mampu Bikin Negara Maju, Akhirnya Jokowi dituntut Mundur dari Jabatan","Pada tanggal 20 Agustus 2024 terdapat unggahan pada sebuah channel YouTube yang memberikan klaim pada judul jika Presiden Jokowi dituntut mundur dari jabatannya.
Setelah dilakukan penelusuran lebih lanjut, video tersebut hanya menampilkan cuplikan aksi demonstrasi yang tidak saling berkaitan dan narator hanya membaca ulang pada artikel yang termuat pada website hariandialog.co.id dengan judul “BEM SI Demo di Patung Kuda Arjuna: 12 Tuntutan Terhadap Pemerintahan Presiden Jokowi”. Artikel ini dipublikasi pada tanggal 22 Juli 2024 yang membahas mengenai 12 tuntutan yang merupakan hasil kajian BEM SI tentang evaluasi pemerintah Presiden Joko Widodo (Jokowi) yang sudah berlangsung 10 tahun atau 2 periode pemerintahan.
Berikut ini 12 tuntutannya:
1. Menuntut Jokowi untuk tidak cawe-cawe di Pilkada Indonesia 2024
2. Menolak kembalinya dwifungsi TNI-Polri demi demokrasi Indonesia
3. Sahkan RUU perampasan aset dan RUU Masyarakat Adat
4. Tuntaskan kasus pelanggaran HAM berat dan tindak tegas pelaku represifitas kepolisian
5. Tuntaskan konflik agraria dan wujudkan reforma agraria sejati
6. Cabut PP No. 25 Tahun 2024 dan mengkaji ulang kebijakan hilirisasi nikel
7. Menuntut pemerintah untuk mengatasi limbah industri dan memperhatikan AMDAL dalam pembangunan proyek
8. Menuntut pemerintah untuk meningkatkan fasilitas, pelayanan dan sistem kesehatan
9. Cabut UU Tapera dan revisi kembali pasal-pasal yang bermasalah
10. Mewujudkan keadilan dan pemerataan pendidikan di Indonesia
11. Wujudkan wacana pendidikan gratis di Indonesia
12. Cabut dan revisi Permendikbud Nomor 2 tahun 2024 untuk dikasih kembali substansi materialnya","BERITA TERKINI ~ TAK MAMPU BIKIN NEGARA MAJU, AKHIRNYA JOKOWI DITUNTUT DARI JABATAN",1
"Mei 20, 2019",https://turnbackhoax.id/2019/05/20/benar-klarifikasi-bin-terkait-pesan-berantai-yang-sebut-29-tokoh-pendukung-prabowo-sandiaga-sedang-dimonitori-oleh-aparat/,[BENAR] Klarifikasi BIN terkait Pesan Berantai yang Sebut 29 Tokoh Pendukung Prabowo-Sandiaga sedang Dimonitori oleh Aparat,"Beredar di media sosial sebuah pesan yang berisi instruksi agar
memonitor 29 tokoh pendukung Prabowo Subianto – Sandiaga Uno.
Instruksi yang disebut-sebut dari
Dirjen Imigrasi Cc BIN itu berisi 29 nama harus dimonitor jika melintas.
Adapun arahannya,
aparat diminta mengecek dengan baik saat 29 orang itu melintas di sistem.
Perintahnya, jika ada tanda lakukan sesuai SOP, tapi jika tidak cukup dimonitor
saja dan diinfokan.
Berikut 29 nama yang disebut-sebut sedang dimonitor aparat tersebut:
1. Rockmat S. Labib (HTI)2. Farid Wadjdi (HTI)3. Habib Rizieq Shihab (FPI/PA 212)4. M. Amien Rais (PA 212/BPN 02)5. Slamet Maarif (PA 212/BPN 02)6. Bachtiar Nasir (PA 212)7. Ansufri Idris Sambo (PA 212)8. Haikal Hassan Baras (PA 212)9. Habib Muchsin bin Ahmad Al Attas (FPI)10. Hilmy Bakar Almascaty (FPI).11. Muhammad Gatot Santono atau Muhammad Al Khaththath (GISS)12. Muidinillah Basri (DSKS)13. Eggi Sudjana (BPN 02)14. Djoko Santoso (BPN 02)15. Rizal Ramli (BPN 02)16. Musa Bangun (BPN 02)17. Fadli Zon (BPN 02/Partai Gerindra)18. Muhammad Ismail Yusanto (HTI/PKS)19. Mardani Ali Sera (PKS)20. Mohamad Sohibul Iman (PKS)21. Titi Widoretno Warisman (#2019GantiPresiden).22. Said Iqbal (KSPI)23. Namrudin (GMJ)24. Tedjo Edhy Purdijatno (Punawirawan)25. Kivlan Zein (Punawirawan)26. Judi Magio Jusuf (Punawirawan)27. Glenny Kairupan (Punawirawan)28. Soenarko (Punawirawan)29. Sjafrie Sjamsoeddin (Punawirawan)
Melihat beredarnya
pesan tersebut, pihak Badan Intelijen Negara (BIN) memberikan klarifikasi.
Juru bicara Kepala Badan Intelijen Negara (BIN) Wawan Purwanto
mengatakan tidak benar informasi 29 nama tokoh mayoritas pendukung paslon 02
Prabowo-Sandi yang sedang dimonitor aparat.
“Itu informasihoax,” ujarnya dilansir
dariKantor Berita Politik RMOL, Sabtu (18/5).","29 Tokoh Pendukung Capres 02 Kena Motif. Siapa Saja Mereka?
Sebanyak 29 nama tokoh pendukung capres/cawapres nomor urut 02 Prabowo-Sandi, menjadi target operasi intelijen alias “kena motif”. Hal itu tampak dari viralnya nama mereka sebagai pihak yang diawasi pergerakannya oleh dirjen imigrasi. Sebagaimana dalam operasi intelijen, menggiring opini publik sebagai salah satu langkah penindakan, dilakukan melalui media massa atau siaran publik supaya mendapat pembenaran tindakan dari masyarakat atau legitimasi sosial.
Monitoring terhadap ke-29 tokoh tersebut seiring dengan semakin dekatnya momentum penetapan hasil Pemilu serentak 2019 yang dijadwalkan pada 22 Mei 2019.
Instruksi yang disebut-sebut dari Dirjen Imigrasi Cc BIN, itu berupa arahan memonitor 29 orang itu jika melintas, dan aparat agar mengecek dengan baik. 
Berikut 29 nama yang disebut-sebut sedang dimonitor aparat tersebut:
Rockmat S. Labib (HTI), Farid Wadjdi (HTI), Habib Rizieq Shihab (FPI/PA 212), M. Amien Rais (PA 212/BPN 02), Slamet Maarif (PA 212/BPN 02), **Bachtiar Nasir (PA 212), Ansufri Idris Sambo (PA 212), Haikal Hassan Baras (PA 212), Habib Muchsin bin Ahmad Al Attas (FPI), Hilmy Bakar Almascaty (FPI), Muhammad Gatot Santono atau Muhammad Al Khaththath (GISS), Muidinillah Basri (DSKS), Eggi Sudjana (BPN 02), Djoko Santoso (BPN 02), Rizal Ramli (BPN 02), Musa Bangun (BPN 02), Fadli Zon (BPN 02/Partai Gerindra), Muhammad Ismail Yusanto (HTI/PKS), Mardani Ali Sera (PKS), Mohamad Sohibul Iman (PKS), Titi Widoretno Warisman (#2019GantiPresiden), Said Iqbal (KSPI), Namrudin (GMJ), Tedjo Edhy Purdijatno (Punawirawan), Kivlan Zein (Punawirawan), Judi Magio Jusuf (Punawirawan), Glenny Kairupan (Punawirawan), Soenarko (Punawirawan), dan Sjafrie Sjamsoeddin (Punawirawan). 
Dari nama-nama tersebut diatas telah dilakukan tindakan lanjutan yaitu terhadap Eggi Sudjana (ditahan), Haikal Hasan, Bachtiar Nasir yang sedang mengikuti konferensi liga muslim dunia dan telah diperintahkan untuk menangkapnya begitu kembali ke tanah air mendarat di bandara. 
Sedangkan untuk antisipasi adanya aksi emak-emak pendukung capres/cawapres 02 mantan Kepala BIN AM Hendropriyono menyatakan telah mempersiapkan ratusan anjing terlatih guna membubarkan massa. 
Petugas keamanan (BKO) Brimob dari berbagai Polda dengan masing-masing 200-300 personil juga telah ditempatkan di Jakarta, dilengkapi senjata laras panjang dengan 2 magazin peluru. 1 magazin berisi peluru hampa 3 butir dan peluru karet 17 butir, serta 1 magazin berisi 20 butir peluru tajam.",0
"Mei 4, 2019",https://turnbackhoax.id/2019/05/04/benar-klarifikasi-putra-aji-adhari-anak-kelas-ll-mts-yang-bobol-situs-kpu-pemilu-2019/,"[BENAR] Klarifikasi Putra Aji Adhari, Anak Kelas ll MTS yang “Bobol” Situs KPU Pemilu 2019","Melalu akun instagramnya, Putra Aji Adhari memberikan klarifikasi terhadap apa yang ditulis oleh akun @kpu_ri tersebut.
Putra menyatakan bahwa dia tidak pernah melakukan “penetrasi testing” terhadap situs pemilu2019.kpu.go.id dan peretasan terhadap situs ppid.kpu.go.id pada tahun 2017.
Putra juga menuliskan bahwa pada 19 Januari 2019 dia telah menemukan suatu celah atau bug yang berbahaya pada situs lindungihakpilihmu.kpu.go.id dan pada tanggal 21 januari 2019, temuan itu sudah ia laporkan ke Badan Siber dan Sandi Negara dan laporan tersebut sudah diterima oleh BSSN lalu Putra diberi penghargaan berupa sertifikat sebagai tanda apresiasi oleh BSSN.
Putra sendiri adalah siswa kelas 2 MTS yang beberapa saat lalu viral karena diklaim mampu meretas situs NASA dan KPU.
Sementara itu, berdasarkan hasil penelurusan, situs Pejabat Pengelola Informasi dan Dokumentasi (PPID) KPU sendiri dilaporkan diretas pada tahun 2016 dan 2018 dan tidak ditemukan berita terkait tindakan peretasan pada tahun 2017.
Senin, 17 Oktober 2016, salah satu bagian website dari Komisi Pemilihan Umum (KPU) Republik Indonesia kena retas hacker lokal. Situs yang diretas adalah bagian pengunggahan data dari situs PPID (Pejabat Pengelola Informasi dan Dokumentasi) KPU. Saat tim merdeka.com mencoba mengakses alamat ppid.kpu.go.id/upload/file/, terlihat bila laman situs tadi suda di-deface alias dirubah tampilannya.
Kamis, 28 Juni 2018, situs Komisi Pemilihan Umum (KPU) Jawa Barat diretas (hack). Namun sebetulnya tak semua laman KPU Jabar tersebut diretas. Situs yang diretas beralamat di http://ppid.kpu.go.id. Itu merupakan bagian dari situs KPU Jabar. Laman PPID yang di-hack itu di bagian Pejabat Pengelola Informasi dan Dokumentasi (PPID).","Anak Kelas ll MTS Bobol Situs KPU Pemilu 2019, HOAX! Hati-hati #HoaxPemilu karena #FaktaPemilu kejadian tersebut tahun 2017, web yang dimasukinya adalah [ppid.kpu.go.id](http://ppid.kpu.go.id/), bukan web Pemilu 2019. #KPUMelayani",0
"Mei 3, 2019",https://turnbackhoax.id/2019/05/03/benar-unggahan-hasil-c1-pleno-tps-di-bangil-pasuruan-berbeda-dengan-hasil-situng-kpu/,[BENAR] Unggahan Hasil C1 Pleno TPS di Bangil Pasuruan Berbeda dengan Hasil Situng KPU,"Beredar di media sosial sebuah unggahan formulir C1 hasil pleno pada salah satu TPS di Kecamatan Bangil Kabupaten Pasuruan dengan narasi bahwa hasil pleno berbeda dengan hasil Situng KPU RI yang diunggah oleh akun Instagram @mbahcamuka pada 1 Mei 2019.
Melansir dari laman tempo.co melalui penelusuran di laman kawalpemilu.org, formulir C1 yang diunggah akun mbahcamuka merupakan formulir C1 TPS 20 Desa Kidul Dalem, Kecamatan Bangil, Kabupaten Pasuruan, Provinsi Jawa TimurDalam formulir C1 tersebut tertera hasil perhitungan suara yang telah ditandatangani para petugas KPPS. Pasangan capres-cawapres nomor urut 01, Joko Widodo-Ma’ruf Amin memperoleh 42 suara.
Sementara pasangan nomor urut 02, Prabowo Subianto-Sandiaga Uno, memperoleh 184 suara.Surat suara tidak sah berjumlah tiga.
Namun ketika ditelusuri dilaman resmi KPU RI, kpu.go.id, hasil perolehan suara pasangan kedua pasangan capres-cawapres tampak berbeda. Pada Sistem Informasi Penghitungan Suara (Situng) KPU RI, Pasangan capres-cawapres nomor urut 01, Joko Widodo-Ma’ruf Amin memperoleh suara sebanyak 184. Sementara pasangan Prabowo-Sandi memperoleh 42 suara.","22:15  01/05/2019  Hasil C1 PLENO TPS  kenapa jadi berbeda dengan hasil scan C1 situng kpu..??  .  hasil rekapituasi aja jelas..  😁😁😁  .  .  monggo dicek,..  .  #kpungejarquickcount #situngkpu #kpujangancurang",0
"Mei 2, 2019",https://turnbackhoax.id/2019/05/02/benar-klarifikasi-surat-edaran-intruksi-memasang-spanduk-ucapan-selamat-terpilihnya-prabowo-sandi-sebagai-presiden-dan-wakil-presiden/,[BENAR] Klarifikasi Surat Edaran Intruksi Memasang Spanduk Ucapan Selamat Terpilihnya Prabowo-Sandi sebagai Presiden dan Wakil Presiden,"Beredar surat edaran yang mengatasnamakan Badan Pemenangan Nasional (BPN) Prabowo-Sandi, yang isinya seruan kepada seluruh relawan untuk memasang spanduk atau baliho bertuliskan ucapan selamat kepada Prabowo-Sandi terpilih sebagai Presiden dan Wakil Presiden.
Dalam surat itu tertulis BPN di bagian kop surat lengkap dengan logo Koalisi Indonesia Adil dan Makmur. Di bawah surat tersebut juga terdapat tanda tangan dari Ketua BPN Prabowo – Sandiaga, Djoko Santoso dan Sekretaris BPN Prabowo Sandiaga Hanafi Rais.
Menanggapi surat tersebut, BPN memberikan rilis klarifikasi.
“Kami informasikan bahwa surat instruksi tersebut adalah surat palsu dan tidak bersumber resmi dari BPN,” dikutip dari rilis BPN, Kamis 2 Mei 2019.
Dengan perihal klarifikasi surat instruksi, surat yang resmi bertandatangan Ketua BPN Djoko Santoso dan juga Sekretaris Hanafi Rais itu dan diberi cap Prabowo-Sandi berwarna merah menyatakan bahwa surat edaran itu adalah hoax.
Melalui surat bernomor 086/BPN/PS/V/2019, BPN mengklarifikasi beredarnya instruksi palsu tersebut.
“Sehubungan dengan beredarnya ‘surat instruksi’ yang mengatasnamakan BPN Prabowo Sandi yang berisi ‘kepada seluruh relawan Prabowo Sandi untuk memasang spanduk atau baliho ucapan selamat atas terpilihnya Prabowo-Sandiaga sebagai Presiden dan Wakil Presiden di setiap wilayah-wilayah kota atau desa di seluruh Indonesia’, kami informasikan bahwa surat instruksi tersebut adalah surat palsu dan tidak bersumber dari BPN Prabowo Sandi,” bunyi surat yang diterima di kalangan wartawan.
Anggota Media dan Komunikasi BPN Prabowo-Sandiaga Ariseno Ridhwan membenarkan adanya surat klarifikasi tersebut. “Ini baru asli,” ujarnya saat dikonfirmasi wartawan, Rabu (1/5).
Selain itu, dalam surat yang ditandatangani Ketua BPN Prabowo-Sandiaga, Djoko Santoso, dan Sekretaris BPN, Hanafi Rais, itu BPN juga mengucapkan terima kasih kepada masyarakat dan relawan Prabowo Sandi yang telah berinisiatif membuat dan memasang spanduk dan karangan bunga ucapan selamat.","INTRUKSI BADAN PEMENANGAN PRABOWO SANDI\
Kepada seluruh relawan Prabowo Sandi di intruksikan untuk memasang spanduk atau baliho ucapan selamat atas terpilihnya Prabowo Sandi sebagai Presiden dan wakil Presiden di setiap wilayah-wilayah kota atau desa di seluruh Indonesia.
Demikian Intruksi Ini Kami Sampaikan, Atas Perhatiannya Kami Ucapkan Banyak Terima Kasih",0
"April 30, 2019",https://turnbackhoax.id/2019/04/30/22526/,[BENAR] Klarifikasi terkait Kabar Petugas KPPS di Way Kanan Lampung Tewas Ditikam karena Melerai Keributan Timses Caleg,"Kasus penikaman yang menewaskan Sukardi, petugas
kelompok penyelenggara pemungutan suara (KPPS) di Kabupaten Way Kanan,
Lampung.
Imbas dari peristiwa tersebut, beredar unggahan
di media sosial yang menyebut tewasnya Sukardi disebabkan karena merelai
keributan timses caleg.
Di unggahan itu juga disebutkan bahwa Sukardi
merupakan simpatisan PKS.
Menanggapi beredarnya unggahan tersebut, Kapolres
Way Kanan AKBP Andy Siswantoro memberikan klarifikasinya.
Dia mengatakan, peristiwa ini murni tindak kriminal dan tak ada sangkutpaut dengan pemilu. Pelaku ditangkap setelah bersembunyi dalam hutan karet usai menghabisi nyawa Sukardi (48), yang sekaligus menjabat sebagai ketua rukun tetangga (RT) Dusun Margo Mulyo, Kampung Persiapan Kalipapan Rejo, Kecamatan Negeri Agung, Way Kanan, pada Jumat (26/4/2019).
“Ini kasus kriminal murni tak seperti informasi yang beredar. Saya pastikan tidak ada sangkut paut dengan pemilu,” ujar Andy saat jumpa pers di Mapolres Way Kanan, Senin (29/4/2019).
Kasus penikaman berujung kematian ini bermula saat tersangka terlibat cekcok dengan seorang warga karena hendak menjadikan lahan miliknya yang akan ditanami singkong menjadi lapangan voli. Tersangka mencabut badiknya yang kemudian coba dilerai korban Sukardi dengan menahannya dari arah belakang.
Sejurus kemudian tersangka berputar dan langsung menikam korban hingga terjatuh. Dia selanjutnya menghujani korban dengan enam tikaman hingga bersimbah darah kemudian melarikan diri dengan masuk ke hutan.Warga berupaya menyelamatkan korban dengan membawa ke rumah sakit namun nyawanya tak terselamatkan. Korban pun meninggal akibat aniaya senjata tajam dari pelaku.
Karena itu Kapolres berpesan kepada masyarakat agar selalu waspada dan jangan sampai termakan dengan kabar hoaks. Karena kejadian sebenarnya merupakan kasus kriminal murni dan pelakunya telah ditangkap.“
Kepala Kampung Kali Papan Rejo ,
Edison, mengatakan bahwa kabar yang menyebutkan Sukardi sebagai simpatisan
partai politik itu tidak benar.
“Yang jelas korban bukan anggota
partai manapun kalau dia anggota partai tidak mungkin jadi anggota KPPS, karena
sudah jelas anggota KPPS tidak boleh dari anggota partai apalagi korban merupakan
ketua RT 01 Dusun Margo Mulyo Kampung Kali Papan,” terangnya.","~ Sukardi, Simpatisan PKS yang Meninggal Karena Melerai Keributan Timses Caleg ~
Hari ini beredar BC tentang kematian timses PKS di Lampung yang meninggal karena ditusuk timses partai lain yang kalah pemilu.
Innalilahi wa Inna ilaihi Raji’un
Benarkah?
Berikut ini pernyataan Ketua DPD PKS Waykanan Lampung.
Curahan air hujan tak terbendung bak tangisan langit saat detik-detik nafas terakhirnya.
Langit mendung pagi ini seakan bersedih mengiringi kepergianmu ke peristirahatan terakhir, Wahai Relawan PKS Desa Kalipapan Negri Agung Waykanan Lampung.
Mengapa harus orang baik sepertimu yang peduli dengan masyarakat, yang peduli dengan generasi muda..
Sukardi merupakan simpatisan PKS. Bisa dikatakan sangat fanatik dengan PKS. Ia meninggal dunia karena hendak melerai perkelahian warganya.
Berawal dari adu mulut antara Sujari dan Supriono (pelaku) tentang hasil pemilu, lantas kemudian Supriono emosi dan naik pitam dengan menggunakan pisau/badik menyerang membabibuta pemuda dan warga Desa Kalipapan di dusun Margo Mulyo, yang saat itu sedang kerja bakti membersihkan lapangan volly.
naas Sukardi yang hendak menahan emosi Supriono justru terpeleset jatuh hingga tak mampu mengelak. Ia mengalami luka 6 tusukan pisau dan meninggal.
Kematian *Sukardi* meninggalkan luka yang mendalam bagi keluarganya terutama anak dan istrinya.
Sukardi meninggalkan dua orang anak.
Ersa Ardinata 12 tahun
Erika Ardia Cahya 3 tahun
Meskipun hanya bekerja sebagai pedagang TokTok/ Cilok untuk menghidupi keluarga, tapi anak Sukardi cukup berprestasi terutama di bidang pendidikan keagamaan.
Terbukti Ersa (putra sukardi) mampu menyabet 3 piala sekaligus pada perlombaan Tilawatil Qur’an dan adzan tingkat Kampung.
Untuk saudaraku!
Mari ulurkan tangan kita untuk keberlangsungan hidup keluarga Pak Sukardi.
Doakan semoga beliau husnul khotimah.
Aamiin
Ketua DPD PKS Waykanan Lampung 
Azis Muslim ABM",0
"April 29, 2019",https://turnbackhoax.id/2019/04/29/benar-dituding-tawarkan-pekerjaan-ke-peretas-situs-kpu-polri-beri-bantahan/,"[BENAR] DITUDING TAWARKAN PEKERJAAN KE PERETAS SITUS KPU, POLRI BERI BANTAHAN","PENJELASAN: Pihak kepolisian membantah kabar mengenai dengan beredarnya informasi bahwa seorang pemuda berinisial MAA yang diduga mencoba mengakses situs Komisi Pemilihan Umum (KPU) secara ilegal ditawari pekerjaan oleh polisi. Melansir dari kompas.com, melalui Kepala Biro Penerangan Masyarakat Divisi Humas Polri, Brigadir Jenderal Dedi Prasetyo menegaskan bahwa kabar tersebut tidaklah benar.
“Ada beredar simpang siur, tapi kami sudah sampaikan itu tidak benar, ada informasi katanya pemuda tersebut direkrut, saya sudah tanya, ‘Siap tidak benar itu komandan’,” ungkap Dedi
Melansir dari suara.com, sebelumnya pihak keluarga MAA di Payakumbuh sempat menyebut jika MAA mendapat tawaran bekerja di Polri atau KPU. Hal tersebut dikarenakan MAA dinilai sebagai aset berharga yang harus dilindungi dan harus dicarikan pekerjaan. Menanggapi hal tersebut, pihak kepolisian membantah apa yang telah disampaikan oleh orang tua MAA.","Kepala Biro Penerangan Masyarakat Divisi Humas Polri, Brigadir Jenderan Dedi Prasetyo: “Ada beredar simpang siur, tapi kami sudah sampaikan itu tidak benar. Ada informasi katanya pemuda tersebut direkrut, saya sudah tanya. ‘Siap, tidak benar itu komandan,”.",0
"April 25, 2019",https://turnbackhoax.id/2019/04/25/benar-klarifikasi-kpu-terkait-pernyataan-ustaz-haikal-hassan-mengenai-13-juta-pemilih-yang-gila/,[BENAR] Klarifikasi KPU Terkait Pernyataan Ustaz Haikal Hassan Mengenai 13 Juta Pemilih yang Gila,"Juru Bicara Badan  Pemenangan Nasional (BPN) pasangan Calon Presiden (Capres) dan Calon  Wakil Presiden (Cawapres) Prabowo Subianto – Sandiaga Uno, Ustaz Haikal  Hassan membuat unggahan di media sosial Twitternya yakni Haikal Hassan  Baras (@haikal_hassan). Isi dari unggahan tersebut intinya menyatakan  dan mempertanyakan adanya pemilih yang gila dengan jumlah 13 juta orang  di pemilihan umum (Pemilu) 2019.
Berikut narasi lengkapnya:
“Katanya org gila nyoblos ada 13juta. Trus ada video nya? Ada 
catatannya? Ada formulir C1 nya? Masa gak ada yg rekam? Mana 13juta itu?
 Allah saja tak memberi kewajiban apa2 thd orang gila… anda malah 
waiibkan ikut nyoblos. Yg gila siapa ya? Mudah2an yg curang menjadi 
gila…,” cuit @haikal_hassan, Rabu (24/4).
Mengetahui adanya 
cuitan tersebut, Komisioner Komisi Pemilihan Umum (KPU), Pramono Ubaid 
Tanthowi MA melalui akun Twitternya Pramono U. Tanthowi (@PramonoUtan) 
memberikan klarifikasinya.
“Mohon maaf, pak @haikal_hassan. 
Pemilih “gila” itu hoax. Yg benar, sesuai Putusan MK 135/2015 adalah 
pemilih dg “gangguan jiwa/ingatan”. Gila hanya salah satu jenisnya. 
Lagipula angkanya juga hoax. Dulu 14 juta. Sekarang didiskon jadi 13 
juta. Yg benar hanya 54.295. Demikian,” cuit akun Twitter @PramonoUtan, 
Rabu (24/4).
Pramono juga mengunggah dua grafis dari KPU soal 
pemilih disabilitas. Berdasarkan data KPU, pemilih disabilitas di DPT 
Pemilu 2019 sebanyak 363.200 atau 0,191% dari DPT.
Sebanyak  0,029% pemilih adalah pemilih disabilitas grahita dan mental. Jumlahnya  54.295 orang. Data ini sekaligus menepis hoax yang menyebutkan pemilih  disabilitas grahita dan mental mencapai 14 juta orang.","“Mohon maaf, pak @haikal_hassan. Pemilih “gila” itu hoax. Yg benar, sesuai Putusan MK 135/2015 adalah pemilih dg “gangguan jiwa/ingatan”. Gila hanya salah satu jenisnya. Lagipula angkanya juga hoax. Dulu 14 juta. Sekarang didiskon jadi 13 juta. Yg benar hanya 54.295. Demikian,” cuit akun Twitter Komisioner KPU, Pramono Ubaid (@PramonoUtan), Rabu (24/4).",0
